, estacion,code_merge,codigo,freez,freez_imputed_proba,hum,hum_imputed_proba,lev_max,lev_max_imputed_proba,lev_mid,lev_mid_imputed_proba,lev_min,lev_min_imputed_proba,merge_cod,month,rain,rain_1mm,rain_1mm_imputed_proba,rain_cum,rain_cum_imputed_proba,rain_imputed_proba,rain_max_10,rain_max_10_imputed_proba,rain_max_day,rain_max_day_imputed_proba,sun,sun_imputed_proba,temp_avg,temp_avg_imputed_proba,temp_max_abs,temp_max_abs_imputed_proba,temp_max_avg,temp_max_avg_imputed_proba,temp_min_abs,temp_min_abs_imputed_proba,wind_avg,wind_avg_imputed_proba,wind_max,wind_max_avg,wind_max_avg_imputed_proba,wind_max_imputed_proba,year
4943,Sodupe-Cadagua,C0C4_Sodupe-Cadagua_2016_SET,C0C4,0,0.9706849455833435,81.6,0.016338899731636047,0.513,,0.275,,0.000,0.09416456520557404,C0C4_Sodupe-Cadagua_2016_SET,SET,14,11,0.24554431438446045,70,0.009900989942252636,0.11314363777637482,4.6,0.021269939839839935,20.1,0.029465770348906517,16.3,0.4275095760822296,20.2,0.029768817126750946,36.2,0.017624279484152794,26.4,0.037580810487270355,14.8,0.058186985552310944,6.0,0.03193606808781624,63.0,29.7,0.37674790620803833,0.03081873059272766,2016
4944,Sodupe-Cadagua,C0C4_Sodupe-Cadagua_2018_OCT,C0C4,0,0.7581613063812256,79.0,0.015856502577662468,0.655,,0.302,,0.000,0.13125351071357727,C0C4_Sodupe-Cadagua_2018_OCT,OCT,13,11,0.18166190385818481,70,0.009900989942252636,0.15704427659511566,2,0.023092122748494148,16.8,0.025369515642523766,10.4,0.37152841687202454,15.2,0.020105786621570587,25.3,0.01553092896938324,17.2,0.031189462170004845,11.6,0.0360613614320755,5.4,0.03495408222079277,83.9,27.1,0.3534012734889984,0.035309284925460815,2018
4945,Sodupe-Cadagua,C0C4_Sodupe-Cadagua_2017_OCT,C0C4,0,0.7581613063812256,79.0,0.015856502577662468,0.307,,0.252,,0.000,0.12729229032993317,C0C4_Sodupe-Cadagua_2017_OCT,OCT,13,11,0.18166190385818481,70,0.009900989942252636,0.15704427659511566,2,0.023092122748494148,16.8,0.025369515642523766,10.4,0.37152841687202454,15.2,0.020105786621570587,25.3,0.01553092896938324,17.2,0.031189462170004845,11.6,0.0360613614320755,5.4,0.03495408222079277,83.9,27.1,0.3534012734889984,0.035309284925460815,2017
4947,Sodupe-Cadagua,C0C4_Sodupe-Cadagua_2016_OCT,C0C4,0,0.7581613063812256,79.0,0.015856502577662468,0.304,,0.262,,0.000,0.14353294670581818,C0C4_Sodupe-Cadagua_2016_OCT,OCT,13,11,0.18166190385818481,70,0.009900989942252636,0.15704427659511566,2,0.023092122748494148,16.8,0.025369515642523766,10.4,0.37152841687202454,15.2,0.020105786621570587,25.3,0.01553092896938324,17.2,0.031189462170004845,11.6,0.0360613614320755,5.4,0.03495408222079277,83.9,27.1,0.3534012734889984,0.035309284925460815,2016
4948,Sodupe-Cadagua,C0C4_Sodupe-Cadagua_2018_NOV,C0C4,0,0.6352882981300354,81.6,0.016992151737213135,0.648,,0.362,,0.000,0.1134064644575119,C0C4_Sodupe-Cadagua_2018_NOV,NOV,16,11,0.2275516241788864,70,0.009900989942252636,0.13416333496570587,4,0.022602640092372894,24.4,0.025736209005117416,6.0,0.49694138765335083,9.8,0.02316630445420742,21.3,0.0222748015075922,14.0,0.02719210647046566,5.6,0.049579545855522156,7.4,0.027011629194021225,61.2,35.0,0.4572952091693878,0.04453779011964798,2018
4949,Sodupe-Cadagua,C0C4_Sodupe-Cadagua_2017_NOV,C0C4,0,0.6352882981300354,81.6,0.016992151737213135,0.579,,0.329,,0.000,0.11502991616725922,C0C4_Sodupe-Cadagua_2017_NOV,NOV,16,11,0.2275516241788864,70,0.009900989942252636,0.13416333496570587,4,0.022602640092372894,24.4,0.025736209005117416,6.0,0.49694138765335083,9.8,0.02316630445420742,21.3,0.0222748015075922,14.0,0.02719210647046566,5.6,0.049579545855522156,7.4,0.027011629194021225,61.2,35.0,0.4572952091693878,0.04453779011964798,2017
4951,Sodupe-Cadagua,C0C4_Sodupe-Cadagua_2016_NOV,C0C4,0,0.6352882981300354,81.6,0.016992151737213135,0.904,,0.351,,0.000,0.10863342881202698,C0C4_Sodupe-Cadagua_2016_NOV,NOV,16,11,0.2275516241788864,70,0.009900989942252636,0.13416333496570587,4,0.022602640092372894,24.4,0.025736209005117416,6.0,0.49694138765335083,9.8,0.02316630445420742,21.3,0.0222748015075922,14.0,0.02719210647046566,5.6,0.049579545855522156,7.4,0.027011629194021225,61.2,35.0,0.4572952091693878,0.04453779011964798,2016
4952,Sodupe-Cadagua,C0C4_Sodupe-Cadagua_2018_DIC,C0C4,0,0.23002508282661438,80.5,0.015424644574522972,0.406,,0.323,,0.000,0.11013215035200119,C0C4_Sodupe-Cadagua_2018_DIC,DIC,13,11,0.25027236342430115,70,0.009900989942252636,0.15958662331104279,3.2,0.021101955324411392,19,0.03371733799576759,19.0,0.7948756217956543,13.7,0.021719982847571373,27.9,0.016122063621878624,19.8,0.028808820992708206,7.3,0.03969353809952736,14.5,0.030660856515169144,88.9,41.6,0.30644822120666504,0.035557638853788376,2018
4953,Sodupe-Cadagua,C0C4_Sodupe-Cadagua_2017_DIC,C0C4,0,0.23002508282661438,80.5,0.015424644574522972,1.115,,0.610,,0.000,0.08564381301403046,C0C4_Sodupe-Cadagua_2017_DIC,DIC,13,11,0.25027236342430115,70,0.009900989942252636,0.15958662331104279,3.2,0.021101955324411392,19,0.03371733799576759,19.0,0.7948756217956543,13.7,0.021719982847571373,27.9,0.016122063621878624,19.8,0.028808820992708206,7.3,0.03969353809952736,14.5,0.030660856515169144,88.9,41.6,0.30644822120666504,0.035557638853788376,2017
4955,Sodupe-Cadagua,C0C4_Sodupe-Cadagua_2016_DIC,C0C4,0,0.23002508282661438,80.5,0.015424644574522972,0.410,,0.326,,0.000,0.10363073647022247,C0C4_Sodupe-Cadagua_2016_DIC,DIC,13,11,0.25027236342430115,70,0.009900989942252636,0.15958662331104279,3.2,0.021101955324411392,19,0.03371733799576759,19.0,0.7948756217956543,13.7,0.021719982847571373,27.9,0.016122063621878624,19.8,0.028808820992708206,7.3,0.03969353809952736,14.5,0.030660856515169144,88.9,41.6,0.30644822120666504,0.035557638853788376,2016
4910,Sodupe-Cadagua,C0C4_Sodupe-Cadagua_2019_ENE,C0C4,0,0.3818349540233612,79.8,0.01608525775372982,1.863,,0.552,,0.256,,C0C4_Sodupe-Cadagua_2019_ENE,ENE,10,4,0.1495719850063324,70,0.009900989942252636,0.13917864859104156,0.5,0.02164260856807232,15.6,0.02518633008003235,19.4,0.20410773158073425,15.2,0.03198724985122681,27.9,0.01660003513097763,18.6,0.03381673991680145,9.9,0.03196142986416817,15.5,0.02310797944664955,83.9,40.8,0.2275497317314148,0.02941632643342018,2019
4914,Sodupe-Cadagua,C0C4_Sodupe-Cadagua_2019_FEB,C0C4,0,0.3818039298057556,79.0,0.01658439449965954,1.760,,0.511,,0.313,,C0C4_Sodupe-Cadagua_2019_FEB,FEB,13,11,0.18166190385818481,70,0.009900989942252636,0.13701845705509186,2,0.023092122748494148,19,0.03525695949792862,10.4,0.37152841687202454,15.2,0.020105786621570587,25.3,0.01553092896938324,17.2,0.031189462170004845,11.6,0.0360613614320755,5.4,0.03495408222079277,83.9,27.1,0.3534012734889984,0.035309284925460815,2019
4918,Sodupe-Cadagua,C0C4_Sodupe-Cadagua_2019_MAR,C0C4,0,0.37213999032974243,81.6,0.01582414098083973,0.418,,0.347,,0.303,,C0C4_Sodupe-Cadagua_2019_MAR,MAR,11,11,0.13935568928718567,70,0.009900989942252636,0.07501983642578125,2,0.020984750241041183,18.8,0.020929574966430664,17.5,0.5031236410140991,15.8,0.025946838781237602,29.6,0.020059039816260338,20.5,0.03129678964614868,10.9,0.04266883432865143,6.0,0.038066670298576355,61.9,35.0,0.1853155493736267,0.02576962672173977,2019
4922,Sodupe-Cadagua,C0C4_Sodupe-Cadagua_2019_ABR,C0C4,0,0.4814889430999756,77.1,0.016213368624448776,0.442,,0.342,,0.251,,C0C4_Sodupe-Cadagua_2019_ABR,ABR,8,4,0.19814305007457733,70,0.009900989942252636,0.134934663772583,0.4,0.023117585107684135,19,0.03338892012834549,9.5,0.25279173254966736,10.5,0.02186983823776245,27.6,0.016304001212120056,17.0,0.02766972780227661,6.3,0.05078607797622681,8.5,0.022333607077598572,79.2,32.8,0.20046381652355194,0.027865320444107056,2019
4926,Sodupe-Cadagua,C0C4_Sodupe-Cadagua_2019_MAY,C0C4,0,0.4876903295516968,81.6,0.015518357045948505,0.357,,0.281,,0.167,,C0C4_Sodupe-Cadagua_2019_MAY,MAY,16,11,0.2275516241788864,70,0.009900989942252636,0.14229805767536163,4,0.022602640092372894,16.4,0.026706896722316742,6.0,0.49694138765335083,9.8,0.02316630445420742,21.3,0.0222748015075922,14.0,0.02719210647046566,5.6,0.049579545855522156,7.4,0.027011629194021225,61.2,35.0,0.4572952091693878,0.04453779011964798,2019
4930,Sodupe-Cadagua,C0C4_Sodupe-Cadagua_2019_JUN,C0C4,0,0.9899201393127441,79.8,0.015492727048695087,0.315,,0.261,,0.153,,C0C4_Sodupe-Cadagua_2019_JUN,JUN,11,4,0.13377125561237335,70,0.009900989942252636,0.10553865879774094,0.5,0.022098667919635773,14.8,0.028245344758033752,18.6,0.8921451568603516,17.1,0.021015504375100136,34.8,0.019261695444583893,23.4,0.03329434245824814,12.1,0.05325648561120033,6.0,0.02888467162847519,61.9,35.0,0.22467507421970367,0.03140660747885704,2019
4934,Sodupe-Cadagua,C0C4_Sodupe-Cadagua_2019_JUL,C0C4,0,0.9951038360595703,79.8,0.015125075355172157,0.292,,0.195,,0.000,,C0C4_Sodupe-Cadagua_2019_JUL,JUL,6,4,0.22603662312030792,70,0.009900989942252636,0.08704152703285217,0.5,0.030466344207525253,14.8,0.026253828778862953,19.4,0.7959451079368591,15.2,0.029028182849287987,36.8,0.017256736755371094,24.6,0.028914369642734528,12.5,0.04506300017237663,5.4,0.02614390105009079,83.9,27.1,0.2507076859474182,0.029566269367933273,2019
4938,Sodupe-Cadagua,C0C4_Sodupe-Cadagua_2019_AGO,C0C4,0,0.9872898459434509,81.6,0.01701456494629383,0.292,,0.146,,0.000,,C0C4_Sodupe-Cadagua_2019_AGO,AGO,1,11,0.12046604603528976,70,0.009900989942252636,0.15643809735774994,4,0.01944075897336006,19,0.032582152634859085,15.0,0.4430978000164032,20.2,0.019801173359155655,29.6,0.016310296952724457,25.0,0.02361416630446911,16.3,0.05964396521449089,8.4,0.028735175728797913,61.9,29.4,0.2115594893693924,0.03072955831885338,2019
4942,Sodupe-Cadagua,C0C4_Sodupe-Cadagua_2019_SET,C0C4,0,0.9706849455833435,81.6,0.016338899731636047,0.306,,0.209,,0.040,,C0C4_Sodupe-Cadagua_2019_SET,SET,14,11,0.24554431438446045,70,0.009900989942252636,0.11314363777637482,4.6,0.021269939839839935,20.1,0.029465770348906517,16.3,0.4275095760822296,20.2,0.029768817126750946,36.2,0.017624279484152794,26.4,0.037580810487270355,14.8,0.058186985552310944,6.0,0.03193606808781624,63.0,29.7,0.37674790620803833,0.03081873059272766,2019
4946,Sodupe-Cadagua,C0C4_Sodupe-Cadagua_2019_OCT,C0C4,0,0.7581613063812256,79.0,0.015856502577662468,0.421,,0.209,,0.001,,C0C4_Sodupe-Cadagua_2019_OCT,OCT,13,11,0.18166190385818481,70,0.009900989942252636,0.15704427659511566,2,0.023092122748494148,16.8,0.025369515642523766,10.4,0.37152841687202454,15.2,0.020105786621570587,25.3,0.01553092896938324,17.2,0.031189462170004845,11.6,0.0360613614320755,5.4,0.03495408222079277,83.9,27.1,0.3534012734889984,0.035309284925460815,2019
4950,Sodupe-Cadagua,C0C4_Sodupe-Cadagua_2019_NOV,C0C4,0,0.6352882981300354,81.6,0.016992151737213135,1.058,,0.539,,0.224,,C0C4_Sodupe-Cadagua_2019_NOV,NOV,16,11,0.2275516241788864,70,0.009900989942252636,0.13416333496570587,4,0.022602640092372894,24.4,0.025736209005117416,6.0,0.49694138765335083,9.8,0.02316630445420742,21.3,0.0222748015075922,14.0,0.02719210647046566,5.6,0.049579545855522156,7.4,0.027011629194021225,61.2,35.0,0.4572952091693878,0.04453779011964798,2019
4954,Sodupe-Cadagua,C0C4_Sodupe-Cadagua_2019_DIC,C0C4,0,0.23002508282661438,80.5,0.015424644574522972,1.300,,0.520,,0.366,,C0C4_Sodupe-Cadagua_2019_DIC,DIC,13,11,0.25027236342430115,70,0.009900989942252636,0.15958662331104279,3.2,0.021101955324411392,19,0.03371733799576759,19.0,0.7948756217956543,13.7,0.021719982847571373,27.9,0.016122063621878624,19.8,0.028808820992708206,7.3,0.03969353809952736,14.5,0.030660856515169144,88.9,41.6,0.30644822120666504,0.035557638853788376,2019
4992,Kanpezu,C0A0_Kanpezu_2016_ENE,C0A0,0,0.3818349540233612,79.8,0.0167028047144413,0.599,0.009900989942252636,0.234,0.009900989942252636,0.000,0.10997412353754044,C0A0_Kanpezu_2016_ENE,ENE,23,16,0.0957798957824707,101.1,,0.14835070073604584,1.9,0.027003785595297813,15.4,0.02733503468334675,4.0,0.4827861785888672,9.2,0.021327635273337364,19.8,0.017602205276489258,13.4,0.03149494156241417,5.5,0.06377850472927094,6.2,0.024964896962046623,70.2,35.0,0.6656058430671692,0.04061700776219368,2016
4993,Kanpezu,C0A0_Kanpezu_2016_FEB,C0A0,0,0.3818039298057556,79.0,0.015452713705599308,0.599,0.009900989942252636,0.234,0.009900989942252636,0.000,0.11828611046075821,C0A0_Kanpezu_2016_FEB,FEB,6,2,0.2031947374343872,217.6,,0.13677789270877838,0.5,0.029058709740638733,19.6,0.02740585058927536,20.4,0.2725631594657898,19.1,0.02604883909225464,36.8,0.015780551359057426,24.6,0.028453534469008446,14.9,0.06246646121144295,5.4,0.03636624291539192,52.9,31.6,0.2793262302875519,0.03746895492076874,2016
4994,Kanpezu,C0A0_Kanpezu_2016_MAR,C0A0,0,0.4122210741043091,78.2,0.014949597418308258,0.599,0.009900989942252636,0.234,0.009900989942252636,0.000,0.10856496542692184,C0A0_Kanpezu_2016_MAR,MAR,12,10,0.15848897397518158,136.7,,0.07835226505994797,4,0.023878252133727074,18.5,0.025266433134675026,19.3,0.18576303124427795,16.4,0.026692084968090057,31.0,0.017501182854175568,22.3,0.02976124733686447,12.6,0.05456182360649109,5.1,0.02950984798371792,61.9,31.8,0.6010123491287231,0.0329723097383976,2016
4995,Kanpezu,C0A0_Kanpezu_2016_ABR,C0A0,0,0.4814889430999756,77.1,0.016171401366591454,0.599,0.009900989942252636,0.234,0.009900989942252636,0.000,0.09155330806970596,C0A0_Kanpezu_2016_ABR,ABR,8,4,0.18390420079231262,40.1,,0.1612149477005005,1.3,0.026183195412158966,19,0.04413728788495064,9.5,0.25279173254966736,10.5,0.02186983823776245,27.6,0.016304001212120056,17.0,0.02766972780227661,6.3,0.05078607797622681,8.5,0.022333607077598572,79.2,32.8,0.20046381652355194,0.027865320444107056,2016
4996,Kanpezu,C0A0_Kanpezu_2016_MAY,C0A0,0,0.4876903295516968,81.6,0.015815824270248413,0.599,0.009900989942252636,0.234,0.009900989942252636,0.000,0.11638499796390533,C0A0_Kanpezu_2016_MAY,MAY,16,11,0.17799429595470428,70,,0.19475743174552917,4,0.022602640092372894,16.4,0.026706896722316742,6.0,0.49694138765335083,9.8,0.02316630445420742,21.3,0.0222748015075922,14.0,0.02719210647046566,5.6,0.049579545855522156,7.4,0.027011629194021225,61.2,35.0,0.4572952091693878,0.04453779011964798,2016
4997,Kanpezu,C0A0_Kanpezu_2016_JUN,C0A0,0,0.9819431900978088,81.6,0.014641039073467255,0.599,0.009900989942252636,0.234,0.009900989942252636,0.000,0.10152493417263031,C0A0_Kanpezu_2016_JUN,JUN,10,8,0.140610009431839,8.4,,0.1235947459936142,0.8,0.0226234570145607,15.1,0.021639186888933182,16.3,0.394258975982666,20.2,0.030067019164562225,29.6,0.018109431490302086,25.0,0.0246939305216074,16.3,0.0697091668844223,8.4,0.030731111764907837,61.9,31.4,0.22230228781700134,0.03262583538889885,2016
4998,Kanpezu,C0A0_Kanpezu_2016_JUL,C0A0,0,0.9881225228309631,83.8,0.015611905604600906,0.599,0.009900989942252636,0.234,0.009900989942252636,0.000,0.09689327329397202,C0A0_Kanpezu_2016_JUL,JUL,16,11,0.13133250176906586,17.4,,0.13074421882629395,1.4,0.020544664934277534,18.8,0.036896396428346634,16.4,0.5288338661193848,13.7,0.026129484176635742,27.6,0.0161714106798172,19.8,0.03258021920919418,9.7,0.04639936611056328,5.1,0.04319334030151367,61.2,29.6,0.38943955302238464,0.025545913726091385,2016
4999,Kanpezu,C0A0_Kanpezu_2016_AGO,C0A0,0,0.9949479103088379,79.0,0.01747862808406353,0.599,0.009900989942252636,0.234,0.009900989942252636,0.000,0.11926699429750443,C0A0_Kanpezu_2016_AGO,AGO,1,0,0.2169385850429535,0.4,,0.28822556138038635,0.2,0.04356975480914116,6.9,0.02392769418656826,10.4,0.7507641911506653,14.2,0.019194336608052254,29.6,0.016760466620326042,18.6,0.03348100185394287,9.7,0.058110449463129044,5.4,0.036680735647678375,61.9,27.1,0.23023562133312225,0.04000328108668327,2016
5000,Kanpezu,C0A0_Kanpezu_2016_SET,C0A0,0,0.9741533398628235,83.1,0.015608083456754684,0.599,0.009900989942252636,0.234,0.009900989942252636,0.000,0.09870845079421997,C0A0_Kanpezu_2016_SET,SET,16,11,0.22968673706054688,16.8,,0.11260996013879776,2.1,0.02220396138727665,18.2,0.030266311019659042,10.1,0.20808692276477814,13.7,0.026191454380750656,27.6,0.016117559745907784,19.8,0.029634831473231316,9.7,0.04783245176076889,6.8,0.025716984644532204,77.0,30.6,0.8433330059051514,0.02626137062907219,2016
5001,Kanpezu,C0A0_Kanpezu_2016_OCT,C0A0,0,0.7891765236854553,79.8,0.01540284138172865,0.599,0.009900989942252636,0.234,0.009900989942252636,0.000,0.12871888279914856,C0A0_Kanpezu_2016_OCT,OCT,13,11,0.14741545915603638,18.5,,0.10191453248262405,2,0.021757623180747032,16.8,0.028779059648513794,19.4,0.6577163934707642,15.2,0.02778051607310772,27.9,0.0160510390996933,21.5,0.02986002154648304,9.9,0.0708024725317955,5.4,0.02563130110502243,83.9,44.8,0.2701055407524109,0.03528270497918129,2016
5002,Kanpezu,C0A0_Kanpezu_2016_NOV,C0A0,0,0.7134788632392883,83.1,0.014740043319761753,0.599,0.009900989942252636,0.234,0.009900989942252636,0.000,0.08773961663246155,C0A0_Kanpezu_2016_NOV,NOV,26,11,0.08821635693311691,100.1,,0.17234283685684204,2.9,0.022112222388386726,18.2,0.028954103589057922,9.7,0.21754641830921173,9.8,0.02021976001560688,21.3,0.017641359940171242,15.0,0.03121062181890011,6.4,0.044445160776376724,6.8,0.02683308720588684,70.6,36.0,0.16302813589572906,0.029553862288594246,2016
5003,Kanpezu,C0A0_Kanpezu_2016_DIC,C0A0,0,0.19135944545269012,85.2,0.016208011656999588,0.599,0.009900989942252636,0.234,0.009900989942252636,0.000,0.1200433224439621,C0A0_Kanpezu_2016_DIC,DIC,13,9,0.1832476407289505,17.1,,0.1909516453742981,4,0.021731533110141754,19,0.029471343383193016,14.7,0.29742658138275146,16.4,0.020425645634531975,37.0,0.01496533676981926,22.3,0.024179672822356224,12.6,0.03801282122731209,14.7,0.028689390048384666,61.9,29.4,0.4790055751800537,0.03245433419942856,2016
4956,Kanpezu,C0A0_Kanpezu_2018_ENE,C0A0,0,0.3042586147785187,85.7,0.016385318711400032,0.599,0.009900989942252636,0.234,0.009900989942252636,0.000,0.10189515352249146,C0A0_Kanpezu_2018_ENE,ENE,18,13,,143.3,,,1.2,,29.9,,15.6,0.23031172156333923,14.8,0.0314997099339962,29.6,0.019062649458646774,21.3,0.03733746334910393,10.9,0.042367544025182724,6.5,0.03435951843857765,77.0,34.9,0.35273513197898865,0.029248351231217384,2018
4957,Kanpezu,C0A0_Kanpezu_2017_ENE,C0A0,0,0.26031091809272766,83.1,0.018103163689374924,0.599,0.009900989942252636,0.234,0.009900989942252636,0.000,0.08525675535202026,C0A0_Kanpezu_2017_ENE,ENE,10,7,,72.2,,,1,,20.7,,9.7,0.35360485315322876,13.7,0.031371187418699265,27.6,0.017794454470276833,20.5,0.028330624103546143,8.8,0.0468951053917408,9.1,0.02500629425048828,70.6,30.6,0.3376491963863373,0.02459098957479,2017
4958,Kanpezu,C0A0_Kanpezu_2019_ENE,C0A0,0,0.45185673236846924,80.2,0.017800534144043922,0.599,0.009900989942252636,0.234,0.009900989942252636,0.000,0.10702087730169296,C0A0_Kanpezu_2019_ENE,ENE,16,11,,139,,,1.1,,34.2,,19.8,0.14872707426548004,13.7,0.02237389050424099,27.6,0.016263114288449287,19.8,0.03533299267292023,9.7,0.045254260301589966,5.1,0.032701242715120316,78.5,39.7,0.19635918736457825,0.028954897075891495,2019
4959,Kanpezu,C0A0_Kanpezu_2018_FEB,C0A0,0,0.3493390679359436,82.2,0.015926694497466087,0.599,0.009900989942252636,0.234,0.009900989942252636,0.000,0.07860881835222244,C0A0_Kanpezu_2018_FEB,FEB,17,11,,46.7,,,1.4,,14.6,,15.5,0.46070596575737,19.9,0.02269553579390049,36.2,0.017420584335923195,25.2,0.040305860340595245,14.8,0.0476326122879982,6.1,0.03532997891306877,58.3,43.7,0.24664443731307983,0.02570679411292076,2018
4960,Kanpezu,C0A0_Kanpezu_2017_FEB,C0A0,0,0.5040091872215271,81.5,0.0156523697078228,0.599,0.009900989942252636,0.234,0.009900989942252636,0.000,0.10402686893939972,C0A0_Kanpezu_2017_FEB,FEB,12,11,,86.8,,,4,,16.4,,14.5,0.4679206311702728,14.3,0.02500099688768387,29.6,0.01681099273264408,19.3,0.03037295490503311,9.7,0.03827478736639023,5.5,0.02312164008617401,61.9,31.8,0.21391208469867706,0.03539558872580528,2017
4961,Kanpezu,C0A0_Kanpezu_2019_FEB,C0A0,0,0.1949610710144043,82.2,0.016849765554070473,0.599,0.009900989942252636,0.234,0.009900989942252636,0.000,0.07820457220077515,C0A0_Kanpezu_2019_FEB,FEB,5,4,,40,,,1.2,,32,,10.2,0.14168715476989746,9.8,0.022798338904976845,21.3,0.019213702529668808,15.8,0.025606635957956314,6.6,0.031370095908641815,7.4,0.021039368584752083,61.2,37.6,0.22687728703022003,0.031649149954319,2019
4962,Kanpezu,C0A0_Kanpezu_2018_MAR,C0A0,0,0.3712027072906494,85.7,0.01585797779262066,0.599,0.009900989942252636,0.234,0.009900989942252636,0.000,0.09345605224370956,C0A0_Kanpezu_2018_MAR,MAR,26,21,,85.5,,,2.1,,13,,4.1,0.6657875180244446,10.8,0.023800646886229515,21.3,0.015892483294010162,14.6,0.040265969932079315,7.5,0.05675990507006645,6.1,0.026616543531417847,77.0,41.6,0.4794321358203888,0.029138270765542984,2018
4963,Kanpezu,C0A0_Kanpezu_2017_MAR,C0A0,0,0.6948361992835999,74.9,0.015251587145030499,0.599,0.009900989942252636,0.234,0.009900989942252636,0.000,0.11864835768938065,C0A0_Kanpezu_2017_MAR,MAR,11,7,,53.5,,,1.3,,28.5,,10.1,0.32713547348976135,10.5,0.024819266051054,37.0,0.016356512904167175,25.8,0.027549464255571365,10.9,0.03833067789673805,8.5,0.026001321151852608,54.4,31.9,0.3084719479084015,0.029060302302241325,2017
4964,Kanpezu,C0A0_Kanpezu_2019_MAR,C0A0,0,0.525036096572876,73.8,0.017295610159635544,0.599,0.009900989942252636,0.234,0.009900989942252636,0.000,0.09910213202238083,C0A0_Kanpezu_2019_MAR,MAR,6,4,,15.5,,,2,,8.5,,19.3,0.08355485647916794,14.8,0.03135908022522926,29.6,0.015990832820534706,20.5,0.023815806955099106,9.4,0.045457012951374054,6.5,0.028444305062294006,52.9,31.4,0.39618876576423645,0.027853820472955704,2019
4965,Kanpezu,C0A0_Kanpezu_2018_ABR,C0A0,0,0.600151777267456,77.3,0.016405124217271805,0.599,0.009900989942252636,0.234,0.009900989942252636,0.000,0.12519364058971405,C0A0_Kanpezu_2018_ABR,ABR,13,12,,166.7,,,3.2,,65.7,,14.7,0.45421141386032104,21.0,0.022843053564429283,27.8,0.01625845767557621,17.8,0.01916475221514702,11.0,0.04436687007546425,5.4,0.04567111283540726,62.6,37.7,0.3271520435810089,0.026934383437037468,2018
