index,MMM,month,year,station_name,code_merge,station_code,merge_cod,weath_days_frost,weath_humidity,weath_maxLevel,weath_midLevel,weath_minLevel,weath_days_rain,weath_days_rain1mm,weath_accuRainfall,weath_10minRainfall,weath_1dayRainfall,weath_solar,weath_meanTemp,weath_maxTemp,weath_maxMeanTemp,weath_minTemp,weath_meanWindM,weath_maxWindM,weath_meanDayMaxWind
5001,OCT,10,2016,Kanpezu,C0A0_Kanpezu_2016_OCT,C0A0,C0A0_Kanpezu_2016_OCT,1.201262439,83.79944008,0.915787903,0.355271138,0.194268783,15.98255434,6.799253782,18.5,3.681285876,11.77860499,12.55816974,12.88999815,25.80505228,18.19160526,8.580549188,11.50558097,74.27801547,40.15942691
5002,NOV,11,2016,Kanpezu,C0A0_Kanpezu_2016_NOV,C0A0,C0A0_Kanpezu_2016_NOV,0.522755028,79.31114353,0.899026704,0.369414291,0.193080507,15.25411627,11.18682067,100.1,3.15337221,23.81898113,12.54543893,13.03078997,26.09643566,18.10657398,8.691908216,11.10498278,74.59015429,40.15795711
5003,DIC,12,2016,Kanpezu,C0A0_Kanpezu_2016_DIC,C0A0,C0A0_Kanpezu_2016_DIC,0.451405018,79.77536982,0.901411748,0.372860018,0.193776382,15.35490857,6.157464378,17.1,3.03272329,7.39349654,12.54448114,13.00754864,26.02581578,18.11034724,8.711164071,11.1781522,74.44264598,40.1642222
4956,ENE,1,2017,Kanpezu,C0A0_Kanpezu_2017_ENE,C0A0,C0A0_Kanpezu_2017_ENE,-0.125999003,75.50747887,0.887283479,0.328072931,0.187111023,10,7,72.2,1,20.7,12.52833065,12.99061479,26.0823073,18.1679434,8.514883869,10.89208793,75.13657318,40.14312581
4957,ENE,1,2018,Kanpezu,C0A0_Kanpezu_2018_ENE,C0A0,C0A0_Kanpezu_2018_ENE,-0.130366502,78.26850548,0.969684939,0.387017488,0.206543615,18,13,143.3,1.2,29.9,12.52272229,12.94599516,26.02433936,18.20993249,8.497908473,10.95263868,74.86697685,40.13462074
4958,ENE,1,2019,Kanpezu,C0A0_Kanpezu_2019_ENE,C0A0,C0A0_Kanpezu_2019_ENE,0.642494861,78.16819217,0.92117631,0.373202672,0.195179317,16,11,139,1.1,34.2,12.51987912,13.04438127,26.22116037,18.13559457,8.594565075,10.87198644,74.82594418,40.13914945
4959,FEB,2,2017,Kanpezu,C0A0_Kanpezu_2017_FEB,C0A0,C0A0_Kanpezu_2017_FEB,0.033897544,74.20011515,0.889655752,0.331274769,0.192882436,12,11,86.8,4,16.4,12.51795582,13.036631,26.30082192,18.14897329,8.424168721,10.58947047,75.1561764,40.10852461
4960,FEB,2,2018,Kanpezu,C0A0_Kanpezu_2018_FEB,C0A0,C0A0_Kanpezu_2018_FEB,-0.12740222,75.20831075,0.944714983,0.371689728,0.207963092,17,11,46.7,1.4,14.6,12.52034294,12.99048149,26.3826752,18.10541991,8.697757629,10.62733003,74.41199637,40.11753356
4961,FEB,2,2019,Kanpezu,C0A0_Kanpezu_2019_FEB,C0A0,C0A0_Kanpezu_2019_FEB,-0.5968432,70.21623316,0.918871519,0.307540962,0.189885548,5,4,40,1.2,32,12.51883837,12.93632648,26.66640207,18.10701377,8.56467115,10.44784828,73.13592896,40.04142362
4962,MAR,3,2017,Kanpezu,C0A0_Kanpezu_2017_MAR,C0A0,C0A0_Kanpezu_2017_MAR,-0.135643916,71.40608763,0.895104702,0.319411365,0.189185093,11,7,53.5,1.3,28.5,12.51290508,12.97917485,26.54718652,18.04446976,8.440762134,10.32013688,74.31358555,40.09204311
4963,MAR,3,2018,Kanpezu,C0A0_Kanpezu_2018_MAR,C0A0,C0A0_Kanpezu_2018_MAR,0.236760768,76.59626984,0.956408902,0.400296323,0.181339737,26,21,85.5,2.1,13,12.51818799,12.89048604,24.27420418,17.66855619,9.011578576,10.09709705,72.05014167,40.05247989
4964,MAR,3,2019,Kanpezu,C0A0_Kanpezu_2019_MAR,C0A0,C0A0_Kanpezu_2019_MAR,-0.766629429,68.32822021,0.941252316,0.306184824,0.192934226,6,4,15.5,2,8.5,12.51493355,12.89281606,27.01175119,17.90685392,8.468977158,10.26844296,73.02119139,40.10520356
4965,ABR,4,2017,Kanpezu,C0A0_Kanpezu_2017_ABR,C0A0,C0A0_Kanpezu_2017_ABR,0.191316289,69.83085422,0.89876363,0.310647558,0.186125654,6,4,19.5,1.2,6.8,12.53694782,12.98742212,26.82730457,18.0717874,8.459047042,10.23387784,73.01421537,40.08159786
4966,ABR,4,2018,Kanpezu,C0A0_Kanpezu_2018_ABR,C0A0,C0A0_Kanpezu_2018_ABR,1.188986935,73.98253299,0.83817999,0.336700166,0.188814575,13,12,166.7,3.2,65.7,12.5262741,13.10286363,26.67155948,18.1318336,8.376837365,10.58353998,74.79185834,40.1237187
4967,ABR,4,2019,Kanpezu,C0A0_Kanpezu_2019_ABR,C0A0,C0A0_Kanpezu_2019_ABR,0.727925738,74.66082907,0.892093293,0.366349215,0.204450452,17,11,70.7,1.8,15.1,12.51958109,13.05866775,26.32236679,18.10813643,8.513929061,10.54311853,73.59892621,40.12402532
4968,MAY,5,2017,Kanpezu,C0A0_Kanpezu_2017_MAY,C0A0,C0A0_Kanpezu_2017_MAY,0.505811973,78.44706606,0.839589193,0.335731122,0.189958248,11,9,69.6,5.9,18.1,12.57203697,12.97042496,25.88452441,18.18224346,8.550965391,10.99906334,74.90624203,40.1723381
4969,MAY,5,2018,Kanpezu,C0A0_Kanpezu_2018_MAY,C0A0,C0A0_Kanpezu_2018_MAY,1.28552934,79.69159968,0.853721211,0.366861475,0.192160931,14,9,70.9,4.6,15.6,12.58098716,12.98588632,26.16358631,18.07762796,8.458028838,10.99613775,74.18209058,40.18585478
4970,MAY,5,2019,Kanpezu,C0A0_Kanpezu_2019_MAY,C0A0,C0A0_Kanpezu_2019_MAY,0.710232145,79.19097728,0.839753916,0.345956053,0.190451938,12,8,48.9,1.2,18.1,12.57871911,12.97118929,25.94854462,18.21450115,8.504019702,11.00020915,74.55347091,40.19259911
4971,JUN,6,2017,Kanpezu,C0A0_Kanpezu_2017_JUN,C0A0,C0A0_Kanpezu_2017_JUN,0.524761405,81.76407147,0.825105396,0.335954441,0.187118301,11,10,91.2,6.8,24.5,12.57301115,12.82759337,25.4338057,18.26913208,8.490195576,11.30937762,74.89220591,40.12803868
4972,JUN,6,2018,Kanpezu,C0A0_Kanpezu_2018_JUN,C0A0,C0A0_Kanpezu_2018_JUN,0.7158022,82.5079829,0.837795595,0.34259338,0.187235748,12,9,33.8,3.2,7.8,12.57391017,12.78294793,25.40813879,18.25245968,8.404195225,11.38050011,74.56960174,40.14784567
4973,JUN,6,2019,Kanpezu,C0A0_Kanpezu_2019_JUN,C0A0,C0A0_Kanpezu_2019_JUN,0.606762927,79.46771445,0.822073915,0.326417447,0.191416484,8,4,37.5,1.6,15.7,12.57413349,12.96671524,25.46729425,18.32147314,8.586126839,11.10910297,75.63706139,40.09839546
4974,JUL,7,2017,Kanpezu,C0A0_Kanpezu_2017_JUL,C0A0,C0A0_Kanpezu_2017_JUL,0.632642817,80.27945729,0.820994559,0.326765164,0.192200399,8,2,24.9,6.4,18.9,12.58462767,12.91876531,25.38241684,18.33213002,8.552693798,11.1752807,75.61175774,40.07396042
4975,JUL,7,2018,Kanpezu,C0A0_Kanpezu_2018_JUL,C0A0,C0A0_Kanpezu_2018_JUL,0.460847623,81.6155727,0.820140563,0.331605474,0.188239296,10,6,63.7,10.2,20.9,12.5783384,12.82489891,25.3807098,18.27185977,8.516408805,11.2660836,75.17690421,40.11552493
4976,JUL,7,2019,Kanpezu,C0A0_Kanpezu_2019_JUL,C0A0,C0A0_Kanpezu_2019_JUL,0.632642817,80.27945729,0.820994559,0.326765164,0.192200399,8,4,21.6,1.4,10.7,12.58462767,12.91876531,25.38241684,18.33213002,8.552693798,11.1752807,75.61175774,40.07396042
4977,AGO,8,2017,Kanpezu,C0A0_Kanpezu_2017_AGO,C0A0,C0A0_Kanpezu_2017_AGO,0.639776524,80.56839477,0.82107219,0.32689467,0.192423696,8,5,20.7,1.3,5.8,12.58824643,12.89788035,25.35002165,18.32923557,8.539831607,11.18994109,75.59908597,40.07459579
4978,AGO,8,2018,Kanpezu,C0A0_Kanpezu_2018_AGO,C0A0,C0A0_Kanpezu_2018_AGO,1.846295151,80.24803997,0.864500508,0.339616264,0.198995817,1,0,0.1,0.2,0.1,12.59078755,12.83386088,25.81767394,18.20656208,8.38189135,11.68880644,72.72082737,40.14203563
4979,AGO,8,2019,Kanpezu,C0A0_Kanpezu_2019_AGO,C0A0,C0A0_Kanpezu_2019_AGO,1.280617845,79.62478087,0.83860817,0.328661096,0.195375862,5,4,30.7,6.6,19,12.58834285,12.89744291,25.54785786,18.27874166,8.472378931,11.06383174,74.96582697,40.10074851
4980,SET,9,2017,Kanpezu,C0A0_Kanpezu_2017_SET,C0A0,C0A0_Kanpezu_2017_SET,1.021361049,80.55838901,0.829269236,0.328236579,0.196168971,6,3,9.6,0.8,4.3,12.59816049,12.85842121,25.37459333,18.28746426,8.49147288,11.11316573,75.60477343,40.05818453
4981,SET,9,2018,Kanpezu,C0A0_Kanpezu_2018_SET,C0A0,C0A0_Kanpezu_2018_SET,1.252979405,80.39628546,0.836050307,0.329396929,0.197290684,5,4,15.4,2.2,7.1,12.5971759,12.8513121,25.46960624,18.28752784,8.441656661,11.13864246,75.13279544,40.07150747
4982,SET,9,2019,Kanpezu,C0A0_Kanpezu_2019_SET,C0A0,C0A0_Kanpezu_2019_SET,0.601659945,81.33989941,0.821023554,0.328011604,0.192919585,8,7,61.7,5.7,27.7,12.59542936,12.83815655,25.25295157,18.30529015,8.518600579,11.23992001,75.5869807,40.09097815
4983,OCT,10,2017,Kanpezu,C0A0_Kanpezu_2017_OCT,C0A0,C0A0_Kanpezu_2017_OCT,1.091483449,79.0250845,0.838660723,0.326389944,0.194321454,5,3,35.1,2.6,30.7,12.58387463,12.93559253,25.52565456,18.27776503,8.541833454,11.03512533,74.8012749,40.1139073
4984,OCT,10,2018,Kanpezu,C0A0_Kanpezu_2018_OCT,C0A0,C0A0_Kanpezu_2018_OCT,0.317661359,81.30481376,0.819466772,0.329750508,0.187567558,10,8,67.1,2.4,21.9,12.57505994,12.84224601,25.36161186,18.24717368,8.573435064,11.27531487,75.16182626,40.10722513
4985,OCT,10,2019,Kanpezu,C0A0_Kanpezu_2019_OCT,C0A0,C0A0_Kanpezu_2019_OCT,0.773977493,83.33886621,0.848944827,0.342578417,0.187982047,13,8,42.6,4.5,9.6,12.57751221,12.76177201,25.44306552,18.21664956,8.44914628,11.43611096,74.25272887,40.17001012
4986,NOV,11,2017,Kanpezu,C0A0_Kanpezu_2017_NOV,C0A0,C0A0_Kanpezu_2017_NOV,0.521163264,79.33550648,0.892311113,0.369195928,0.192631176,15,10,39.8,0.8,8.8,12.5387948,13.02721075,26.09830549,18.10086929,8.686927175,11.09754643,74.46361896,40.16201436
4987,NOV,11,2018,Kanpezu,C0A0_Kanpezu_2018_NOV,C0A0,C0A0_Kanpezu_2018_NOV,-0.657676255,79.71569917,0.960066021,0.388669808,0.19595188,20,13,90.4,2.9,24.7,12.52376154,12.89280948,25.78145414,18.11007508,8.628089827,10.97622809,75.53577374,40.14789742
4988,NOV,11,2019,Kanpezu,C0A0_Kanpezu_2019_NOV,C0A0,C0A0_Kanpezu_2019_NOV,-0.124743753,83.99078271,0.953853719,0.409553713,0.177882587,27,21,208.1,1.9,47.4,12.4804561,12.94317556,25.15998449,17.79561838,9.420042463,10.52931818,75.66331558,40.06949784
4989,DIC,12,2017,Kanpezu,C0A0_Kanpezu_2017_DIC,C0A0,C0A0_Kanpezu_2017_DIC,-0.66058549,80.09044724,0.953978917,0.378178267,0.201424209,19,15,112.3,2,18,12.51970678,12.90166299,25.83150045,18.17739362,8.545134556,11.08354437,75.64272975,40.16144526
4990,DIC,12,2018,Kanpezu,C0A0_Kanpezu_2018_DIC,C0A0,C0A0_Kanpezu_2018_DIC,-0.602431839,75.16311758,0.865478894,0.311421349,0.185186884,6,3,37.1,1.2,19.9,12.56302675,12.92814976,25.65274698,18.06018501,8.788334224,11.02678047,74.45631837,40.00690457
4991,DIC,12,2019,Kanpezu,C0A0_Kanpezu_2019_DIC,C0A0,C0A0_Kanpezu_2019_DIC,-0.531696987,78.2409852,0.85758179,0.325641379,0.187671601,11,10,60,1.9,16,12.55381408,12.90398049,25.69799628,18.12156075,8.698933691,11.23932792,74.56398335,40.13907569
4429,NOV,11,2019,Aranguren,C0C1_Aranguren_2019_NOV,C0C1,C0C1_Aranguren_2019_NOV,-0.437131906,81.94309954,2.109,1.066,0.37,25,23,333.6,3.7,45.7,12.5033246,12.92622786,25.25878533,17.79895834,9.267049325,10.61124548,75.57843107,40.10811611
4838,DIC,12,2019,Aranguren,C0C1_Aranguren_2019_DIC,C0C1,C0C1_Aranguren_2019_DIC,-0.051693416,79.31479595,2.524,0.966,0.612,13,11,105.6,3,47.6,12.56597267,12.93740938,25.868812,18.07727392,8.703616971,11.13914627,73.83595757,40.19172127
3611,SET,9,2019,Aranguren,C0C1_Aranguren_2019_SET,C0C1,C0C1_Aranguren_2019_SET,0,74.7,0.657,0.455,0.335,14,8,44.8,1.8,18.5,12.52316042,13.09006582,26.35443927,18.09599065,8.61925565,10.56143302,74.05327196,40.10181002
4020,OCT,10,2019,Aranguren,C0C1_Aranguren_2019_OCT,C0C1,C0C1_Aranguren_2019_OCT,0,77.7,0.933,0.461,0.329,18,11,91.9,2,17.5,12.52247437,12.9688555,26.09758442,18.21234466,8.561599518,10.92244517,74.69868199,40.12430584
4486,NOV,11,2019,Jaizkibel,C071_Jaizkibel_2019_NOV,C071,C071_Jaizkibel_2019_NOV,0,79.97296408,0.910023013,0.375332795,0.193882282,15.17609139,11.39133191,113.1289904,3.110294715,26.73685043,12.53935325,13.15040817,20.2,17.8892275,9.303531684,11.29383785,74.24964435,40.17178731
1740,MAY,5,2017,Egino,C0A2_Egino_2017_MAY,C0A2,C0A2_Egino_2017_MAY,1.443852914,73.2,0.164,0.146645598,0.167249214,15.07658159,11.00012692,110.3502841,3.32696432,29.7220637,12.50886178,13.2636565,23.4,18.36965485,8.41163783,10.45937917,74.13924321,40.13395019
258,ENE,1,2018,Oiz,C046_Oiz_2018_ENE,C046,C046_Oiz_2018_ENE,-0.229801323,78.8593781,0.970027061,0.403486414,0.185170322,23,19,183.5,2.4,42.1,12.53328243,13.40229615,11.3,17.12792532,9.755461371,10.5069347,74.71103459,40.09068595
3865,OCT,10,2017,Eskas,C0F1_Eskas_2017_OCT,C0F1,C0F1_Eskas_2017_OCT,0,81.27764471,0.818332985,0.323296457,0.191166542,8,6,64.5,1.4,22.1,12.59001391,12.74821157,25.3,18.14693545,8.59200545,11.35517325,75.82321481,40.07211657
2032,MAY,5,2019,Jaizkibel,C071_Jaizkibel_2019_MAY,C071,C071_Jaizkibel_2019_MAY,0,84.9,0.912155465,0.339942015,0.181022541,14.7853776,11.29409988,112.9076487,2.947789494,28.59449614,12.57246006,11.1,23.2,13.8,8.3,11.64239601,73.76053214,40.1555204
2441,JUN,6,2019,Jaizkibel,C071_Jaizkibel_2019_JUN,C071,C071_Jaizkibel_2019_JUN,0,83,0.872426208,0.3484746,0.198921228,15.73658046,11.50353745,106.1333848,3.802661556,24.70723017,12.54705643,15.3,34.4,20,11.8,11.87363369,75.22044986,40.17606108
3480,SET,9,2018,Egino,C0A2_Egino_2018_SET,C0A2,C0A2_Egino_2018_SET,0,75.4,0.835989303,0.352492705,0.195951389,14.4117891,10.75586429,99.07795089,4.079444846,27.60929697,12.5139857,17.9,31.3,24.6,11.7,10.89243585,74.37009654,40.11301541
3889,OCT,10,2018,Egino,C0A2_Egino_2018_OCT,C0A2,C0A2_Egino_2018_OCT,3,80.4,0.835537715,0.354786364,0.189072837,15.2004439,11.06206842,104.5072857,3.131747357,29.92063405,12.53290663,11.7,25.6,16.7,7.2,10.98011572,74.67550908,40.12035806
101,ENE,1,2017,Antoñana,C0A3_Antoñana_2017_ENE,C0A3,C0A3_Antoñana_2017_ENE,24,81.1,1.666,0.623,0.190930049,15.81391872,11.06501078,121.2926205,2.490960176,20.37340674,12.31882994,1.6,12.3,6.7,-2.7,11.03666159,82.92758355,40.21745997
104,ENE,1,2017,Egino,C0A2_Egino_2017_ENE,C0A2,C0A2_Egino_2017_ENE,21,92.3,1.89,0.36,0.160505861,16.86795185,10.89767764,111.5923065,2.591495486,20.51841098,12.37696659,2.7,14.1,7.8,-1.3,10.72306237,81.84249249,40.12464108
119,ENE,1,2017,Pagoeta,C0A1_Pagoeta_2017_ENE,C0A1,C0A1_Pagoeta_2017_ENE,24,82.4,0.29,0.177,0.243157603,16.02393497,10.99136078,119.7099725,2.40558975,19.72436042,12.32376433,1,11.5,5.7,-3.1,10.91798853,83.30449374,40.22185733
202,ENE,1,2018,Albaina,C0A4_Albaina_2018_ENE,C0A4,C0A4_Albaina_2018_ENE,13,87.3,0.856,0.483,0.21680809,16.67995532,11.40451684,109.3306863,2.693732661,23.60416484,12.45055628,5,15.1,9.5,0.9,10.97489368,77.75448095,40.21227024
205,ENE,1,2018,Antoñana,C0A3_Antoñana_2018_ENE,C0A3,C0A3_Antoñana_2018_ENE,15,89,1.017,0.779,0.195160874,16.721353,11.26689921,110.5924145,2.809573522,23.01135091,12.43850556,4.8,16.1,9.4,1.1,10.88528752,78.43169065,40.20883621
208,ENE,1,2018,Egino,C0A2_Egino_2018_ENE,C0A2,C0A2_Egino_2018_ENE,16,94.8,0.907,0.562,0.220577385,17.12485975,11.25638941,111.4526539,2.500859876,20.23315433,12.45568401,4.6,14.6,8.6,1.3,11.16579137,78.39956929,40.12621258
223,ENE,1,2018,Pagoeta,C0A1_Pagoeta_2018_ENE,C0A1,C0A1_Pagoeta_2018_ENE,15,85.1,0.319,0.219,0.215569655,16.46610214,11.19439635,109.3993625,2.804485344,23.27744474,12.41846535,4.6,14.3,8.4,1,10.57285037,78.78419113,40.20289244
510,FEB,2,2017,Antoñana,C0A3_Antoñana_2017_FEB,C0A3,C0A3_Antoñana_2017_FEB,13,79.5,1.036,0.656,0.216923341,14.19922088,10.33268488,107.4247502,2.802974264,27.47216713,12.46113558,5.5,17.1,10.9,0.3,10.48577821,79.03476948,40.16316081
513,FEB,2,2017,Egino,C0A2_Egino_2017_FEB,C0A2,C0A2_Egino_2017_FEB,6,83.8,0.817,0.385,0.204740558,14.66080831,10.77598729,101.4015673,3.183338734,28.51627714,12.52436173,7.4,18,12.3,2.8,11.09753005,76.48635904,40.18685453
528,FEB,2,2017,Pagoeta,C0A1_Pagoeta_2017_FEB,C0A1,C0A1_Pagoeta_2017_FEB,18,79.8,0.278,0.188,0.219924036,14.0811927,10.34802852,111.0977444,2.671607944,23.47001117,12.38277434,4.8,15.2,10,0,10.88839006,79.93200125,40.20100098
611,FEB,2,2018,Albaina,C0A4_Albaina_2018_FEB,C0A4,C0A4_Albaina_2018_FEB,15,86.1,0.844,0.512,0.227810981,15.02171547,10.01276709,104.895275,2.569845882,24.30883982,12.4494839,3.1,15.8,6.4,0,10.77862953,80.104246,40.21585999
614,FEB,2,2018,Antoñana,C0A3_Antoñana_2018_FEB,C0A3,C0A3_Antoñana_2018_FEB,17,86.4,0.961,0.677,0.230468738,15.02339958,9.940119932,106.2207684,2.507855462,22.66499302,12.41054279,2.6,16.6,6.6,-0.6,10.74298029,80.81378041,40.2060682
617,FEB,2,2018,Egino,C0A2_Egino_2018_FEB,C0A2,C0A2_Egino_2018_FEB,17,92.3,0.941,0.544,0.215946495,15.41752175,9.906127378,107.2947721,2.244456338,21.0994356,12.48682912,2.4,16.4,5.5,-0.5,11.11951954,81.08094822,40.07078287
632,FEB,2,2018,Pagoeta,C0A1_Pagoeta_2018_FEB,C0A1,C0A1_Pagoeta_2018_FEB,15,85,0.299,0.249,0.22525078,14.9401237,9.958202351,104.6598693,2.506667906,24.98118692,12.44229465,2.5,13.9,5.4,-0.5,10.70915474,80.40834439,40.20249982
916,MAR,3,2017,Albaina,C0A4_Albaina_2017_MAR,C0A4,C0A4_Albaina_2017_MAR,2,75.5,0.653,0.317,0.200370674,14.87862665,11.15280818,106.2938657,3.14489764,28.12286382,12.51606947,10.4,28.3,17.5,4.2,10.32614022,73.538846,40.1296734
919,MAR,3,2017,Antoñana,C0A3_Antoñana_2017_MAR,C0A3,C0A3_Antoñana_2017_MAR,9,72.3,0.922,0.547,0.249938859,14.59115009,10.73380244,110.6653926,3.11757037,28.25769548,12.44486452,7.9,26,14.8,1.9,10.47611261,76.29021233,40.15898461
922,MAR,3,2017,Egino,C0A2_Egino_2017_MAR,C0A2,C0A2_Egino_2017_MAR,5,74.1,0.626,0.284,0.178315229,14.99645429,10.89628283,103.3790263,3.201667518,28.66914658,12.48081478,8.6,24.4,14.4,3.2,10.35454157,74.61874763,40.10691652
937,MAR,3,2017,Pagoeta,C0A1_Pagoeta_2017_MAR,C0A1,C0A1_Pagoeta_2017_MAR,8,75.3,0.306,0.191,0.169027725,14.91473051,10.87126853,109.0831399,3.175561395,29.75633074,12.4656961,7.5,23.1,13.7,1.4,10.5145027,76.78144792,40.14423629
1020,MAR,3,2018,Albaina,C0A4_Albaina_2018_MAR,C0A4,C0A4_Albaina_2018_MAR,7,75.1,0.885,0.438,0.227541403,14.95975969,10.81775245,105.7745843,3.169277178,29.96234272,12.45754863,6.6,18.9,11.4,2.3,10.29983634,77.33417455,40.11604837
1023,MAR,3,2018,Antoñana,C0A3_Antoñana_2018_MAR,C0A3,C0A3_Antoñana_2018_MAR,10,78.6,1.03,0.694,0.200871224,15.23800516,10.98864413,109.8308504,3.248832911,28.6077408,12.46697584,5.9,19.7,11.4,1.3,10.42178394,78.19572285,40.16720174
1026,MAR,3,2018,Egino,C0A2_Egino_2018_MAR,C0A2,C0A2_Egino_2018_MAR,8,81.6,0.725,0.435,0.222464284,15.57093574,11.27225643,106.219206,3.306189043,28.43722428,12.50485958,6.2,17.1,10.3,2.5,10.89047307,77.15969,40.16954743
1041,MAR,3,2018,Pagoeta,C0A1_Pagoeta_2018_MAR,C0A1,C0A1_Pagoeta_2018_MAR,7,74,0.491,0.282,0.190058809,14.9382703,10.80607637,104.9327855,3.148761112,29.69672867,12.44697638,6.1,17.1,9.8,2.4,10.24064863,77.01731322,40.10788888
1325,ABR,4,2017,Albaina,C0A4_Albaina_2017_ABR,C0A4,C0A4_Albaina_2017_ABR,7,72.3,0.359,0.269,0.179228139,14.43622827,10.78234071,108.0161904,3.141087015,28.17733712,12.52807006,10.8,27.6,19.3,2.6,10.42790888,74.22932964,40.10607564
1328,ABR,4,2017,Antoñana,C0A3_Antoñana_2017_ABR,C0A3,C0A3_Antoñana_2017_ABR,10,71,0.64,0.503,0.247940783,14.24975074,10.62829988,111.4483688,3.019095684,25.60821044,12.50424168,9,24.1,16.5,1.4,10.41780453,75.36616773,40.1620672
1331,ABR,4,2017,Egino,C0A2_Egino_2017_ABR,C0A2,C0A2_Egino_2017_ABR,5,68.1,0.507,0.208,0.152274874,14.60933869,10.7286414,102.7488631,3.32471933,25.17811837,12.49876828,9.8,23.6,15.9,3.2,10.10770597,72.31174394,40.06251141
1346,ABR,4,2017,Pagoeta,C0A1_Pagoeta_2017_ABR,C0A1,C0A1_Pagoeta_2017_ABR,10,73.1,0.224,0.209,0.180481489,14.53021235,10.82305523,110.9930691,2.977171211,26.68064903,12.48419978,8.8,23.8,16.4,0.9,10.51507598,76.01019146,40.17353745
1429,ABR,4,2018,Albaina,C0A4_Albaina_2018_ABR,C0A4,C0A4_Albaina_2018_ABR,1,75.3,1.574,0.511,0.236091389,14.66658253,11.22962652,112.9639434,3.147906669,27.98074252,12.53368556,10.7,25,16.4,5.4,10.2845673,74.09876972,40.16987288
1432,ABR,4,2018,Antoñana,C0A3_Antoñana_2018_ABR,C0A3,C0A3_Antoñana_2018_ABR,4,77.9,1.669,0.727,0.242821414,15.03691565,10.97285977,101.6150729,3.098725651,28.58676104,12.52031677,10,23.6,16,4.5,10.69256865,74.28634503,40.11190568
1435,ABR,4,2018,Egino,C0A2_Egino_2018_ABR,C0A2,C0A2_Egino_2018_ABR,3,77.8,1.692,0.459,0.221630285,14.94102581,11.01532877,101.0111637,3.101678029,27.64012969,12.52120866,10.5,23.4,15.2,5.8,10.69937525,74.02911115,40.10580622
1450,ABR,4,2018,Pagoeta,C0A1_Pagoeta_2018_ABR,C0A1,C0A1_Pagoeta_2018_ABR,1,76.2,0.873,0.357,0.206141829,14.55348149,11.35276659,112.1058147,3.099367889,27.30153186,12.52339276,9.9,23.4,14.6,4.8,10.30597931,74.83577696,40.14890004
1734,MAY,5,2017,Albaina,C0A4_Albaina_2017_MAY,C0A4,C0A4_Albaina_2017_MAY,1,71,0.232,0.189,0.166709158,14.88356071,10.95555643,106.1461788,3.7488065,29.39987025,12.47337462,16,34.4,24.4,8.1,10.57534265,72.95797261,40.0929621
1737,MAY,5,2017,Antoñana,C0A3_Antoñana_2017_MAY,C0A3,C0A3_Antoñana_2017_MAY,1,68.5,0.481,0.438,0.239892429,15.10967829,11.01983277,107.3042206,3.544705206,28.75312238,12.47629184,13.9,32.1,22,6.2,10.26732516,71.32006912,40.1240647
1755,MAY,5,2017,Pagoeta,C0A1_Pagoeta_2017_MAY,C0A1,C0A1_Pagoeta_2017_MAY,1,72.9,0.233,0.208,0.184182907,15.25531852,11.14277767,108.4641474,3.453652856,28.95731783,12.4921281,14,29.5,20.8,6.9,10.52509055,74.03801034,40.10438549
1838,MAY,5,2018,Albaina,C0A4_Albaina_2018_MAY,C0A4,C0A4_Albaina_2018_MAY,2,81.6,0.498,0.289,0.191542882,15.15159487,11.11868862,107.0371965,3.139618627,28.32447766,12.53881205,11.7,25.6,18.2,5.8,11.10034612,73.95084434,40.20646302
1841,MAY,5,2018,Antoñana,C0A3_Antoñana_2018_MAY,C0A3,C0A3_Antoñana_2018_MAY,2,82.1,0.835,0.51,0.219302182,15.15209764,11.13373173,107.6245023,3.151309231,28.56932085,12.53810334,11.6,25.2,18.2,5.8,11.14614212,73.8363792,40.19918265
1844,MAY,5,2018,Egino,C0A2_Egino_2018_MAY,C0A2,C0A2_Egino_2018_MAY,1,90.8,0.471,0.246,0.182633221,15.36496979,11.18763151,103.1181083,2.7578021,29.17006034,12.58302621,11,23.5,15.9,6.2,11.737722,74.87451301,40.1803531
1859,MAY,5,2018,Pagoeta,C0A1_Pagoeta_2018_MAY,C0A1,C0A1_Pagoeta_2018_MAY,2,82.9,0.664,0.312,0.184150179,15.00826564,11.15255097,106.456053,3.111434525,28.80245195,12.55491226,10.8,22.6,16.1,5.3,11.10759942,73.78768737,40.21447797
2143,JUN,6,2017,Albaina,C0A4_Albaina_2017_JUN,C0A4,C0A4_Albaina_2017_JUN,0,78.4,0.192,0.145,0.164947107,14.8325495,10.98672432,96.70264343,4.718871983,26.83349963,12.53521727,19.4,36.4,27.5,13.1,11.36702226,74.7561506,40.18313502
2146,JUN,6,2017,Antoñana,C0A3_Antoñana_2017_JUN,C0A3,C0A3_Antoñana_2017_JUN,0,73.7,0.483,0.419,0.225542711,15.14205937,11.20536763,103.9678227,3.980612508,27.79329658,12.51226329,17.6,34.7,26.2,10.8,10.77962876,73.69385479,40.15746276
2149,JUN,6,2017,Egino,C0A2_Egino_2017_JUN,C0A2,C0A2_Egino_2017_JUN,0,78,0.307,0.107,0.136728415,15.39589641,11.21146664,101.4802272,4.048620856,26.47909182,12.51469458,17.4,32.9,23.4,12.4,11.24095421,74.61746424,40.144593
