,merge_cod,code_merge,codigo, estacion,year,month,hum,hum_imputed_proba,freez,freez_imputed_proba,rain,rain_imputed_proba,lev_max,lev_max_imputed_proba,lev_mid,lev_mid_imputed_proba,lev_min,lev_min_imputed_proba,rain_1mm,rain_1mm_imputed_proba,rain_cum,rain_cum_imputed_proba,rain_max_10,rain_max_10_imputed_proba,rain_max_day,rain_max_day_imputed_proba,temp_avg,temp_avg_imputed_proba,temp_max_abs,temp_max_abs_imputed_proba,temp_max_avg,temp_max_avg_imputed_proba,temp_min_abs,temp_min_abs_imputed_proba,wind_avg,wind_avg_imputed_proba,wind_max,wind_max_imputed_proba,wind_max_avg,wind_max_avg_imputed_proba,sun,sun_imputed_proba
4943,C0C4_Sodupe-Cadagua_2016_SET,C0C4_Sodupe-Cadagua_2016_SET,C0C4,Sodupe-Cadagua,2016,SET,81.6,0.011409551836550236,0,0.9700983166694641,14,0.09869155287742615,0.513,,0.275,,0.000,0.12348297983407974,11,0.2204374074935913,65.7,0.009900989942252636,5,0.023784160614013672,21.7,0.023661993443965912,20.2,0.027375247329473495,30.2,0.017728369683027267,25.0,0.03152020275592804,15.3,0.06446582823991776,6.0,0.04629305750131607,61.9,0.036292411386966705,29.4,0.3565821051597595,18.0,0.7654020190238953
4944,C0C4_Sodupe-Cadagua_2018_OCT,C0C4_Sodupe-Cadagua_2018_OCT,C0C4,Sodupe-Cadagua,2018,OCT,79.0,0.011213709600269794,0,0.7550228834152222,13,0.1291782408952713,0.655,,0.302,,0.000,0.1472548097372055,11,0.15372546017169952,65.7,0.009900989942252636,2,0.026871133595705032,16.8,0.020015472546219826,17.3,0.01933436281979084,29.6,0.01835029013454914,18.6,0.03528693690896034,8.6,0.05236611142754555,5.5,0.036767009645700455,61.9,0.04225539043545723,30.6,0.24895155429840088,15.3,0.1804131269454956
4945,C0C4_Sodupe-Cadagua_2017_OCT,C0C4_Sodupe-Cadagua_2017_OCT,C0C4,Sodupe-Cadagua,2017,OCT,79.0,0.011213709600269794,0,0.7550228834152222,13,0.1291782408952713,0.307,,0.252,,0.000,0.14203959703445435,11,0.15372546017169952,65.7,0.009900989942252636,2,0.026871133595705032,16.8,0.020015472546219826,17.3,0.01933436281979084,29.6,0.01835029013454914,18.6,0.03528693690896034,8.6,0.05236611142754555,5.5,0.036767009645700455,61.9,0.04225539043545723,30.6,0.24895155429840088,15.3,0.1804131269454956
4947,C0C4_Sodupe-Cadagua_2016_OCT,C0C4_Sodupe-Cadagua_2016_OCT,C0C4,Sodupe-Cadagua,2016,OCT,79.0,0.011213709600269794,0,0.7550228834152222,13,0.1291782408952713,0.304,,0.262,,0.000,0.16117914021015167,11,0.15372546017169952,65.7,0.009900989942252636,2,0.026871133595705032,16.8,0.020015472546219826,17.3,0.01933436281979084,29.6,0.01835029013454914,18.6,0.03528693690896034,8.6,0.05236611142754555,5.5,0.036767009645700455,61.9,0.04225539043545723,30.6,0.24895155429840088,15.3,0.1804131269454956
4948,C0C4_Sodupe-Cadagua_2018_NOV,C0C4_Sodupe-Cadagua_2018_NOV,C0C4,Sodupe-Cadagua,2018,NOV,81.6,0.011480278335511684,0,0.6258863210678101,16,0.14444279670715332,0.648,,0.362,,0.000,0.14903536438941956,11,0.19928011298179626,65.7,0.009900989942252636,5,0.024288911372423172,17.6,0.02138003520667553,9.8,0.024462005123496056,21.3,0.023679932579398155,14.0,0.036091502755880356,5.6,0.06647440046072006,6.8,0.03397977724671364,52.9,0.03933054208755493,37.7,0.37805482745170593,16.7,0.35366886854171753
4949,C0C4_Sodupe-Cadagua_2017_NOV,C0C4_Sodupe-Cadagua_2017_NOV,C0C4,Sodupe-Cadagua,2017,NOV,81.6,0.011480278335511684,0,0.6258863210678101,16,0.14444279670715332,0.579,,0.329,,0.000,0.1561467945575714,11,0.19928011298179626,65.7,0.009900989942252636,5,0.024288911372423172,17.6,0.02138003520667553,9.8,0.024462005123496056,21.3,0.023679932579398155,14.0,0.036091502755880356,5.6,0.06647440046072006,6.8,0.03397977724671364,52.9,0.03933054208755493,37.7,0.37805482745170593,16.7,0.35366886854171753
4951,C0C4_Sodupe-Cadagua_2016_NOV,C0C4_Sodupe-Cadagua_2016_NOV,C0C4,Sodupe-Cadagua,2016,NOV,81.6,0.011480278335511684,0,0.6258863210678101,16,0.14444279670715332,0.904,,0.351,,0.000,0.1439482867717743,11,0.19928011298179626,65.7,0.009900989942252636,5,0.024288911372423172,17.6,0.02138003520667553,9.8,0.024462005123496056,21.3,0.023679932579398155,14.0,0.036091502755880356,5.6,0.06647440046072006,6.8,0.03397977724671364,52.9,0.03933054208755493,37.7,0.37805482745170593,16.7,0.35366886854171753
4952,C0C4_Sodupe-Cadagua_2018_DIC,C0C4_Sodupe-Cadagua_2018_DIC,C0C4,Sodupe-Cadagua,2018,DIC,81.6,0.011269164271652699,0,0.24008826911449432,13,0.11202459782361984,0.406,,0.323,,0.000,0.14405740797519684,11,0.19913062453269958,65.7,0.009900989942252636,2,0.02417062222957611,19,0.02131791040301323,20.2,0.024306250736117363,36.8,0.01736242137849331,25.4,0.03472011163830757,15.0,0.09733576327562332,5.5,0.04489762336015701,61.9,0.03247132524847984,30.6,0.23338130116462708,18.0,0.2442423552274704
4953,C0C4_Sodupe-Cadagua_2017_DIC,C0C4_Sodupe-Cadagua_2017_DIC,C0C4,Sodupe-Cadagua,2017,DIC,81.6,0.011269164271652699,0,0.24008826911449432,13,0.11202459782361984,1.115,,0.610,,0.000,0.11827454715967178,11,0.19913062453269958,65.7,0.009900989942252636,2,0.02417062222957611,19,0.02131791040301323,20.2,0.024306250736117363,36.8,0.01736242137849331,25.4,0.03472011163830757,15.0,0.09733576327562332,5.5,0.04489762336015701,61.9,0.03247132524847984,30.6,0.23338130116462708,18.0,0.2442423552274704
4955,C0C4_Sodupe-Cadagua_2016_DIC,C0C4_Sodupe-Cadagua_2016_DIC,C0C4,Sodupe-Cadagua,2016,DIC,81.6,0.011269164271652699,0,0.24008826911449432,13,0.11202459782361984,0.410,,0.326,,0.000,0.14523480832576752,11,0.19913062453269958,65.7,0.009900989942252636,2,0.02417062222957611,19,0.02131791040301323,20.2,0.024306250736117363,36.8,0.01736242137849331,25.4,0.03472011163830757,15.0,0.09733576327562332,5.5,0.04489762336015701,61.9,0.03247132524847984,30.6,0.23338130116462708,18.0,0.2442423552274704
4910,C0C4_Sodupe-Cadagua_2019_ENE,C0C4_Sodupe-Cadagua_2019_ENE,C0C4,Sodupe-Cadagua,2019,ENE,81.6,0.011313552036881447,0,0.2226121425628662,22,0.10689990967512131,1.863,,0.552,,0.256,,18,0.14990195631980896,65.7,0.009900989942252636,1.5,0.027440117672085762,21.8,0.01995695009827614,9.2,0.018619148060679436,21.3,0.021120846271514893,14.4,0.03915156051516533,5.8,0.06452299654483795,6.0,0.03536345437169075,61.9,0.03918813541531563,35.0,0.1413165032863617,4.5,0.3093193471431732
4914,C0C4_Sodupe-Cadagua_2019_FEB,C0C4_Sodupe-Cadagua_2019_FEB,C0C4,Sodupe-Cadagua,2019,FEB,81.6,0.011363400146365166,0,0.17730706930160522,19,0.11995068192481995,1.760,,0.511,,0.313,,14,0.1357754021883011,65.7,0.009900989942252636,2.9,0.023604102432727814,19,0.023029103875160217,16.2,0.021837521344423294,27.6,0.01749560795724392,17.8,0.028533652424812317,9.7,0.05147463455796242,5.5,0.03371301665902138,79.2,0.040114521980285645,29.1,0.14058996737003326,18.5,0.25210556387901306
4918,C0C4_Sodupe-Cadagua_2019_MAR,C0C4_Sodupe-Cadagua_2019_MAR,C0C4,Sodupe-Cadagua,2019,MAR,81.6,0.011300320737063885,0,0.36724621057510376,22,0.06944786757230759,0.418,,0.347,,0.303,,18,0.14990195631980896,65.7,0.009900989942252636,1.5,0.027440117672085762,13.6,0.021266357973217964,9.2,0.018619148060679436,21.3,0.021120846271514893,14.4,0.03915156051516533,5.8,0.06452299654483795,6.0,0.03536345437169075,61.9,0.03918813541531563,35.0,0.1413165032863617,4.5,0.3093193471431732
4922,C0C4_Sodupe-Cadagua_2019_ABR,C0C4_Sodupe-Cadagua_2019_ABR,C0C4,Sodupe-Cadagua,2019,ABR,81.6,0.011307797394692898,0,0.3845062255859375,19,0.15131746232509613,0.442,,0.342,,0.251,,14,0.1357754021883011,65.7,0.009900989942252636,2.9,0.023604102432727814,16.9,0.021101202815771103,16.2,0.021837521344423294,27.6,0.01749560795724392,17.8,0.028533652424812317,9.7,0.05147463455796242,5.5,0.03371301665902138,79.2,0.040114521980285645,29.1,0.14058996737003326,18.5,0.25210556387901306
4926,C0C4_Sodupe-Cadagua_2019_MAY,C0C4_Sodupe-Cadagua_2019_MAY,C0C4,Sodupe-Cadagua,2019,MAY,81.6,0.011229883879423141,0,0.48353511095046997,16,0.13147462904453278,0.357,,0.281,,0.167,,11,0.19928011298179626,65.7,0.009900989942252636,5,0.024288911372423172,17.6,0.018428880721330643,9.8,0.024462005123496056,21.3,0.023679932579398155,14.0,0.036091502755880356,5.6,0.06647440046072006,6.8,0.03397977724671364,52.9,0.03933054208755493,37.7,0.37805482745170593,16.7,0.35366886854171753
4930,C0C4_Sodupe-Cadagua_2019_JUN,C0C4_Sodupe-Cadagua_2019_JUN,C0C4,Sodupe-Cadagua,2019,JUN,79.8,0.011090660467743874,0,0.9893351197242737,11,0.08880721777677536,0.315,,0.261,,0.153,,8,0.13110879063606262,65.7,0.009900989942252636,1.3,0.02238970436155796,16.9,0.019253868609666824,17.1,0.021237144246697426,34.8,0.021513812243938446,23.4,0.04888440668582916,12.1,0.07720575481653214,6.0,0.04407763481140137,61.9,0.035286396741867065,41.3,0.1424633115530014,18.6,0.8250155448913574
4934,C0C4_Sodupe-Cadagua_2019_JUL,C0C4_Sodupe-Cadagua_2019_JUL,C0C4,Sodupe-Cadagua,2019,JUL,81.6,0.011070014908909798,0,0.990060567855835,16,0.11777579039335251,0.292,,0.195,,0.000,,11,0.19928011298179626,65.7,0.009900989942252636,5,0.024288911372423172,17.6,0.019651222974061966,9.8,0.024462005123496056,21.3,0.023679932579398155,14.0,0.036091502755880356,5.6,0.06647440046072006,6.8,0.03397977724671364,52.9,0.03933054208755493,37.7,0.37805482745170593,16.7,0.35366886854171753
4938,C0C4_Sodupe-Cadagua_2019_AGO,C0C4_Sodupe-Cadagua_2019_AGO,C0C4,Sodupe-Cadagua,2019,AGO,81.6,0.011449027806520462,0,0.9868310689926147,1,0.08269238471984863,0.292,,0.146,,0.000,,11,0.10544668138027191,65.7,0.009900989942252636,2,0.02207990363240242,12.8,0.019392069429159164,9.8,0.0201847143471241,21.3,0.021748805418610573,14.0,0.03377445042133331,6.4,0.06071721017360687,6.0,0.025116434320807457,52.9,0.03883635625243187,37.7,0.3238523602485657,17.5,0.31699830293655396
4942,C0C4_Sodupe-Cadagua_2019_SET,C0C4_Sodupe-Cadagua_2019_SET,C0C4,Sodupe-Cadagua,2019,SET,81.6,0.011409551836550236,0,0.9700983166694641,14,0.09869155287742615,0.306,,0.209,,0.040,,11,0.2204374074935913,65.7,0.009900989942252636,5,0.023784160614013672,21.7,0.023661993443965912,20.2,0.027375247329473495,30.2,0.017728369683027267,25.0,0.03152020275592804,15.3,0.06446582823991776,6.0,0.04629305750131607,61.9,0.036292411386966705,29.4,0.3565821051597595,18.0,0.7654020190238953
4946,C0C4_Sodupe-Cadagua_2019_OCT,C0C4_Sodupe-Cadagua_2019_OCT,C0C4,Sodupe-Cadagua,2019,OCT,79.0,0.011213709600269794,0,0.7550228834152222,13,0.1291782408952713,0.421,,0.209,,0.001,,11,0.15372546017169952,65.7,0.009900989942252636,2,0.026871133595705032,16.8,0.020015472546219826,17.3,0.01933436281979084,29.6,0.01835029013454914,18.6,0.03528693690896034,8.6,0.05236611142754555,5.5,0.036767009645700455,61.9,0.04225539043545723,30.6,0.24895155429840088,15.3,0.1804131269454956
4950,C0C4_Sodupe-Cadagua_2019_NOV,C0C4_Sodupe-Cadagua_2019_NOV,C0C4,Sodupe-Cadagua,2019,NOV,81.6,0.011480278335511684,0,0.6258863210678101,16,0.14444279670715332,1.058,,0.539,,0.224,,11,0.19928011298179626,65.7,0.009900989942252636,5,0.024288911372423172,17.6,0.02138003520667553,9.8,0.024462005123496056,21.3,0.023679932579398155,14.0,0.036091502755880356,5.6,0.06647440046072006,6.8,0.03397977724671364,52.9,0.03933054208755493,37.7,0.37805482745170593,16.7,0.35366886854171753
4954,C0C4_Sodupe-Cadagua_2019_DIC,C0C4_Sodupe-Cadagua_2019_DIC,C0C4,Sodupe-Cadagua,2019,DIC,81.6,0.011269164271652699,0,0.24008826911449432,13,0.11202459782361984,1.300,,0.520,,0.366,,11,0.19913062453269958,65.7,0.009900989942252636,2,0.02417062222957611,19,0.02131791040301323,20.2,0.024306250736117363,36.8,0.01736242137849331,25.4,0.03472011163830757,15.0,0.09733576327562332,5.5,0.04489762336015701,61.9,0.03247132524847984,30.6,0.23338130116462708,18.0,0.2442423552274704
4992,C0A0_Kanpezu_2016_ENE,C0A0_Kanpezu_2016_ENE,C0A0,Kanpezu,2016,ENE,79.8,0.011304326355457306,0,0.3635103404521942,23,0.1306132823228836,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.1292770355939865,17,0.101606085896492,101.1,,2.9,0.024572663009166718,20.7,0.019783739000558853,10.0,0.022846484556794167,24.4,0.019746748730540276,15.0,0.036050502210855484,6.3,0.089348204433918,8.9,0.045421965420246124,61.2,0.03469471633434296,35.0,0.25879016518592834,4.3,0.41174209117889404
4993,C0A0_Kanpezu_2016_FEB,C0A0_Kanpezu_2016_FEB,C0A0,Kanpezu,2016,FEB,81.6,0.011171459220349789,0,0.17730706930160522,21,0.0978589802980423,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.15121228992938995,18,0.15704602003097534,217.6,,2,0.024465041235089302,12.1,0.019101589918136597,15.8,0.019876129925251007,21.3,0.022406090050935745,14.6,0.03731542453169823,6.4,0.060167282819747925,6.0,0.060569681227207184,61.9,0.03176683932542801,27.1,0.09426447749137878,17.5,0.6311229467391968
4994,C0A0_Kanpezu_2016_MAR,C0A0_Kanpezu_2016_MAR,C0A0,Kanpezu,2016,MAR,83.8,0.011071893386542797,0,0.3833734393119812,16,0.09269563853740692,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.12282725423574448,13,0.13796834647655487,136.7,,4,0.0271140243858099,13.6,0.01711009070277214,14.8,0.02497509866952896,25.2,0.018178924918174744,17.2,0.03636430576443672,10.6,0.0353112518787384,5.1,0.050976622849702835,61.2,0.029160765931010246,38.0,0.2158167064189911,16.4,0.34606093168258667
4995,C0A0_Kanpezu_2016_ABR,C0A0_Kanpezu_2016_ABR,C0A0,Kanpezu,2016,ABR,74.7,0.011176818050444126,0,0.44786471128463745,9,0.17052529752254486,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.12366719543933868,6,0.1523289680480957,40.1,,3.8,0.027896806597709656,16.9,0.0323292575776577,18.2,0.02343747578561306,31.2,0.017015602439641953,24.6,0.03150686249136925,12.9,0.07641270011663437,5.5,0.059557825326919556,59.4,0.030203232541680336,34.4,0.2657383680343628,15.5,0.2497178465127945
4996,C0A0_Kanpezu_2016_MAY,C0A0_Kanpezu_2016_MAY,C0A0,Kanpezu,2016,MAY,81.6,0.011266144923865795,0,0.48353511095046997,16,0.1671440601348877,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.1734485924243927,11,0.15574440360069275,70,,3.8,0.023408962413668633,17.6,0.01984502375125885,9.8,0.024462005123496056,21.3,0.023679932579398155,14.0,0.036091502755880356,5.6,0.06647440046072006,6.8,0.03397977724671364,52.9,0.03933054208755493,37.7,0.37805482745170593,16.7,0.35366886854171753
4997,C0A0_Kanpezu_2016_JUN,C0A0_Kanpezu_2016_JUN,C0A0,Kanpezu,2016,JUN,81.6,0.011156371794641018,0,0.9813306927680969,16,0.11579509824514389,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.1734485924243927,11,0.14634889364242554,8.4,,3.8,0.022720225155353546,17.6,0.018997952342033386,9.8,0.024462005123496056,21.3,0.023679932579398155,14.0,0.036091502755880356,5.6,0.06647440046072006,6.8,0.03397977724671364,52.9,0.03933054208755493,37.7,0.37805482745170593,16.7,0.35366886854171753
4998,C0A0_Kanpezu_2016_JUL,C0A0_Kanpezu_2016_JUL,C0A0,Kanpezu,2016,JUL,83.8,0.011188711039721966,0,0.9865230917930603,16,0.118806853890419,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.12282725423574448,13,0.14550863206386566,17.4,,4.8,0.02309093065559864,16.9,0.02510153315961361,14.8,0.02497509866952896,25.2,0.018178924918174744,17.2,0.03636430576443672,10.6,0.0353112518787384,5.1,0.050976622849702835,61.2,0.029160765931010246,38.0,0.2158167064189911,16.4,0.34606093168258667
4999,C0A0_Kanpezu_2016_AGO,C0A0_Kanpezu_2016_AGO,C0A0,Kanpezu,2016,AGO,79.0,0.011429067701101303,0,0.9948851466178894,1,0.27442336082458496,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.15620358288288116,0,0.23877635598182678,0.4,,0.2,0.05085812881588936,9.6,0.01632622629404068,11.8,0.01782560907304287,25.3,0.01619856245815754,17.2,0.04277140274643898,6.4,0.058429088443517685,5.9,0.02855413407087326,61.9,0.03735100477933884,30.6,0.16621597111225128,3.7,0.4978261888027191
5000,C0A0_Kanpezu_2016_SET,C0A0_Kanpezu_2016_SET,C0A0,Kanpezu,2016,SET,83.1,0.011150121688842773,0,0.9753565788269043,16,0.11086178570985794,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.12663334608078003,11,0.20365087687969208,16.8,,5,0.022066226229071617,20,0.024545658379793167,13.7,0.023149941116571426,24.0,0.016370903700590134,18.2,0.028916753828525543,9.7,0.06497412919998169,6.8,0.03456714749336243,77.0,0.030606692656874657,30.6,0.18233869969844818,10.1,0.19861210882663727
5001,C0A0_Kanpezu_2016_OCT,C0A0_Kanpezu_2016_OCT,C0A0,Kanpezu,2016,OCT,79.8,0.01109179388731718,0,0.7666672468185425,9,0.09258553385734558,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.12396695464849472,4,0.12494475394487381,18.5,,0.8,0.024833230301737785,6.9,0.02487841621041298,15.2,0.027354663237929344,34.8,0.01651614159345627,26.3,0.03164991736412048,9.4,0.04267650097608566,4.5,0.029465215280652046,83.9,0.034754954278469086,43.2,0.9009262323379517,5.9,0.19209998846054077
5002,C0A0_Kanpezu_2016_NOV,C0A0_Kanpezu_2016_NOV,C0A0,Kanpezu,2016,NOV,81.6,0.011175567284226418,0,0.6258863210678101,16,0.18903367221355438,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.1734485924243927,11,0.15745320916175842,100.1,,5,0.02386358194053173,20,0.019517764449119568,9.8,0.024462005123496056,21.3,0.023679932579398155,14.0,0.036091502755880356,5.6,0.06647440046072006,6.8,0.03397977724671364,52.9,0.03933054208755493,37.7,0.37805482745170593,16.7,0.35366886854171753
5003,C0A0_Kanpezu_2016_DIC,C0A0_Kanpezu_2016_DIC,C0A0,Kanpezu,2016,DIC,85.2,0.011260163970291615,0,0.1736125648021698,13,0.11812081933021545,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.1460171937942505,9,0.1705222725868225,17.1,,3.7,0.023236632347106934,21.8,0.019504403695464134,14.2,0.020040802657604218,29.6,0.018960734829306602,21.5,0.05331910029053688,9.4,0.07191309332847595,5.4,0.030946657061576843,61.9,0.038605235517024994,29.4,0.23971900343894958,19.4,0.6202509999275208
4956,C0A0_Kanpezu_2018_ENE,C0A0_Kanpezu_2018_ENE,C0A0,Kanpezu,2018,ENE,83.4,0.011398892849683762,0,0.5367572903633118,18,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.1141139417886734,13,,143.3,,1.2,,29.9,,14.8,0.020720409229397774,29.6,0.019232366234064102,21.3,0.04761068522930145,10.9,0.1210656389594078,5.8,0.03514358401298523,61.2,0.029537348076701164,44.8,0.24354374408721924,4.3,0.11075104773044586
4957,C0A0_Kanpezu_2017_ENE,C0A0_Kanpezu_2017_ENE,C0A0,Kanpezu,2017,ENE,83.1,0.011683070100843906,0,0.26966384053230286,10,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.10648307204246521,7,,72.2,,1,,20.7,,13.7,0.026700260117650032,24.0,0.017679298296570778,19.2,0.028876645490527153,9.7,0.06899543851613998,7.2,0.03207703307271004,83.9,0.025109468027949333,36.0,0.3580251932144165,5.0,0.276055246591568
4958,C0A0_Kanpezu_2019_ENE,C0A0_Kanpezu_2019_ENE,C0A0,Kanpezu,2019,ENE,80.2,0.011530020274221897,0,0.4495491087436676,16,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.1386425644159317,11,,139,,1.1,,34.2,,15.9,0.020690029487013817,21.4,0.0164659284055233,16.1,0.027962811291217804,7.4,0.05650780349969864,6.8,0.03142736479640007,78.5,0.03316669166088104,33.5,0.5657364726066589,9.2,0.5627185702323914
4959,C0A0_Kanpezu_2018_FEB,C0A0_Kanpezu_2018_FEB,C0A0,Kanpezu,2018,FEB,82.2,0.011247324757277966,0,0.3348255753517151,17,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.1035679280757904,11,,46.7,,1.4,,14.6,,19.9,0.02110336907207966,27.6,0.01810167171061039,19.8,0.025249481201171875,13.2,0.04062982276082039,5.1,0.0451834537088871,61.9,0.026781339198350906,31.8,0.2912779152393341,16.2,0.4109576940536499
4960,C0A0_Kanpezu_2017_FEB,C0A0_Kanpezu_2017_FEB,C0A0,Kanpezu,2017,FEB,81.5,0.011222366243600845,0,0.5137008428573608,12,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.15255898237228394,11,,86.8,,4,,16.4,,14.3,0.025171250104904175,29.6,0.017584847286343575,19.3,0.039401985704898834,10.9,0.052843473851680756,5.1,0.03047911450266838,61.9,0.03602033108472824,31.3,0.12056154757738113,15.0,0.2214595377445221
4961,C0A0_Kanpezu_2019_FEB,C0A0_Kanpezu_2019_FEB,C0A0,Kanpezu,2019,FEB,76.4,0.01146797463297844,0,0.26994436979293823,5,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.11404506862163544,4,,40,,1.2,,32,,19.5,0.027675000950694084,37.0,0.017207009717822075,25.0,0.04315819963812828,15.3,0.11166459321975708,4.4,0.04338359832763672,61.9,0.038065992295742035,34.5,0.18448443710803986,17.7,0.11176665872335434
4962,C0A0_Kanpezu_2018_MAR,C0A0_Kanpezu_2018_MAR,C0A0,Kanpezu,2018,MAR,85.7,0.011185796931385994,0,0.3652727007865906,26,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.12095379084348679,21,,85.5,,2.1,,13,,9.8,0.02107960917055607,21.3,0.021722564473748207,15.0,0.046177059412002563,6.4,0.06989994645118713,7.1,0.028356602415442467,77.0,0.03834846615791321,41.6,0.3977372646331787,4.5,0.159866601228714
4963,C0A0_Kanpezu_2017_MAR,C0A0_Kanpezu_2017_MAR,C0A0,Kanpezu,2017,MAR,76.9,0.010914104990661144,0,0.7076305747032166,11,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.17095723748207092,7,,53.5,,1.3,,28.5,,10.4,0.02493855357170105,37.0,0.015902988612651825,23.8,0.027509598061442375,14.3,0.06021682173013687,6.8,0.03472764417529106,71.3,0.025584787130355835,38.5,0.4485986530780792,10.1,0.10884475708007812
4964,C0A0_Kanpezu_2019_MAR,C0A0_Kanpezu_2019_MAR,C0A0,Kanpezu,2019,MAR,73.8,0.011355902068316936,0,0.5002642273902893,6,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.10717818886041641,4,,15.5,,2,,8.5,,14.8,0.03139472007751465,22.6,0.015634983777999878,17.1,0.03288092091679573,9.4,0.0855468139052391,6.5,0.03807273507118225,52.9,0.03330769017338753,31.4,0.41201677918434143,20.8,0.08401744812726974
4965,C0A0_Kanpezu_2018_ABR,C0A0_Kanpezu_2018_ABR,C0A0,Kanpezu,2018,ABR,77.3,0.011357417330145836,0,0.607650101184845,13,,0.311,0.009900989942252636,0.090,0.009900989942252636,0.000,0.1592019945383072,12,,166.7,,3.2,,65.7,,21.0,0.022516122087836266,20.2,0.01703045330941677,26.8,0.029194703325629234,13.6,0.054224688559770584,5.4,0.04817720875144005,62.6,0.03330255299806595,37.7,0.21642734110355377,14.7,0.39926955103874207
