"","id","fecha","usuario","municipio","direccion","especie","altura","diametro","longitude","latitude","estado","agente","x","y","año","mes"
"3565",3538,2018-11-27,"AYUNTAMIENTO GORDEXOLA","GORDEXOLA","CARRETERA SAN JUAN DE BERBIKEZ Nº 1","AVISPA ASIÁTICA",2,10,-3.00581354842893,43.1537339423847,"CERRADA - ELIMINADO","BASALAN",38.9347339423847,3.61418645157107,"2018","11"
"3568",3541,2018-11-15,"AYUNTAMIENTO GORDEXOLA","GORDEXOLA","ZUBIETE Nº50","AVISPA ASIÁTICA",3,20,-2.99444187131502,43.1596215556854,"CERRADA - ELIMINADO","BASALAN",38.9406215556854,3.62555812868498,"2018","11"
"3570",3543,2018-11-13,"AYUNTAMIENTO GORDEXOLA","GORDEXOLA","UGARTE 9","AVISPA ASIÁTICA",2,20,-2.98980978952731,43.16402719046,"CERRADA - ELIMINADO","BASALAN",38.94502719046,3.63019021047269,"2018","11"
"3571",3544,2018-11-13,"AYUNTAMIENTO GORDEXOLA","GORDEXOLA","CALZADA DE ZUBIETE 23","AVISPA ASIÁTICA",6,20,-2.99444187131502,43.1596215556854,"CERRADA - ELIMINADO","BASALAN",38.9406215556854,3.62555812868498,"2018","11"
"3572",3545,2018-11-13,"AYUNTAMIENTO GORDEXOLA","GORDEXOLA","LLANAS DE IRATZAGORRIA 2","AVISPA ASIÁTICA",2,10,-3.02203483472605,43.1369050174368,"CERRADA - ELIMINADO","BASALAN",38.9179050174368,3.59796516527395,"2018","11"
"3573",3546,2018-10-31,"AYUNTAMIENTO GORDEXOLA","GORDEXOLA","LA CASILLA Nº 3","AVISPA ASIÁTICA",5,25,-2.93117909860301,43.2189703495963,"CERRADA - ELIMINADO","BASALAN",38.9999703495963,3.68882090139699,"2018","10"
"3574",3547,2018-10-31,"AYUNTAMIENTO GORDEXOLA","GORDEXOLA","BERDUGAL-IBARDUGAIN 5ºA","AVISPA ASIÁTICA",1,25,-3.00570368726312,43.1524626102097,"CERRADA - ELIMINADO","BASALAN",38.9334626102097,3.61429631273688,"2018","10"
"3575",3548,2018-10-31,"AYUNTAMIENTO GORDEXOLA","GORDEXOLA","BERDUGAL-IBARDUGAIN Nº 5A","AVISPA ASIÁTICA",2,20,-3.00570368726312,43.1524626102097,"CERRADA - ELIMINADO","BASALAN",38.9334626102097,3.61429631273688,"2018","10"
"3576",3549,2018-10-26,"AYUNTAMIENTO GORDEXOLA","GORDEXOLA","ZABALLA Nº 1","AVISPA ASIÁTICA",1,15,-3.00570368726312,43.1524626102097,"CERRADA - ELIMINADO","BASALAN",38.9334626102097,3.61429631273688,"2018","10"
"3577",3550,2018-10-25,"AYUNTAMIENTO GORDEXOLA","GORDEXOLA","BERDUGAL Nº 18","AVISPA ASIÁTICA",2,10,-3.00570368726312,43.1524626102097,"CERRADA - ELIMINADO","BASALAN",38.9334626102097,3.61429631273688,"2018","10"
"3578",3551,2018-10-25,"AYUNTAMIENTO GORDEXOLA","GORDEXOLA","AZKARAI Nº 14","AVISPA ASIÁTICA",2,25,-3.00570368726312,43.1524626102097,"CERRADA - ELIMINADO","BASALAN",38.9334626102097,3.61429631273688,"2018","10"
"3579",3552,2018-10-23,"AYUNTAMIENTO GORDEXOLA","GORDEXOLA","ASPURU Nº 2","AVISPA ASIÁTICA",1,10,-3.00570368726312,43.1524626102097,"CERRADA - ELIMINADO","BASALAN",38.9334626102097,3.61429631273688,"2018","10"
"3580",3553,2018-10-16,"AYUNTAMIENTO GORDEXOLA","GORDEXOLA","LA CALZADA Nº 23","AVISPA ASIÁTICA",20,7,-3.00517246788486,43.154769678178,"CERRADA - ELIMINADO","BASALAN",38.935769678178,3.61482753211514,"2018","10"
"3581",3554,2018-10-16,"AYUNTAMIENTO GORDEXOLA","GORDEXOLA","UGARTE Nº 5","AVISPA ASIÁTICA",15,20,-3.00570368726312,43.1524626102097,"CERRADA - ELIMINADO","BASALAN",38.9334626102097,3.61429631273688,"2018","10"
"3582",3555,2018-09-10,"AYUNTAMIENTO GORDEXOLA","GORDEXOLA","CARRETERA BI-3641 (SODUPE-OKENDO)","AVISPA ASIÁTICA",8,13,-2.98690819067463,43.1575382552191,"CERRADA - ELIMINADO","BASALAN",38.9385382552191,3.63309180932537,"2018","09"
"3593",3566,2018-11-27,"AYUNTAMIENTO GORDEXOLA","GORDEXOLA","BERDUGAL-IBARDUGAIN Nº 21","AVISPA ASIÁTICA",6,12,-3.00570368726312,43.1524626102097,"CERRADA - ELIMINADO","BOMBEROS",38.9334626102097,3.61429631273688,"2018","11"
"3594",3567,2018-11-13,"AYUNTAMIENTO GORDEXOLA","GORDEXOLA","LA CALZADA DE IRATZAGORRIA 13","AVISPA ASIÁTICA",5,29,-3.02185896744517,43.1369057079223,"CERRADA - ELIMINADO","BOMBEROS",38.9179057079223,3.59814103255483,"2018","11"
"3595",3568,2018-10-25,"AYUNTAMIENTO GORDEXOLA","GORDEXOLA","KAPARROLI","AVISPA ASIÁTICA",10,20,-3.00570368726312,43.1524626102097,"CERRADA - NO ELIMINABLE","BOMBEROS",38.9334626102097,3.61429631273688,"2018","10"
"3596",3569,2018-08-22,"AYUNTAMIENTO GORDEXOLA","GORDEXOLA","ZUBIETE, 1","AVISPA ASIÁTICA",1,4,-3.0038492812789,43.1532474314032,"CERRADA - ELIMINADO","BOMBEROS",38.9342474314032,3.6161507187211,"2018","08"
"3597",3570,2018-08-08,"AYUNTAMIENTO GORDEXOLA","GORDEXOLA","BARRIO LA CALZADA DE ZUBIETE 22","AVISPA ASIÁTICA",5,20,-2.99444187131502,43.1596215556854,"CERRADA - ELIMINADO","BOMBEROS",38.9406215556854,3.62555812868498,"2018","08"
"3599",3572,2018-07-15,"BOMBEROS","GORDEXOLA","IBAIONDO 8","AVISPA ASIÁTICA",12,80,-3.00570368726312,43.1524626102097,"CERRADA - ELIMINADO","BOMBEROS",38.9334626102097,3.61429631273688,"2018","07"
"3602",3575,2018-08-22,"AYUNTAMIENTO GORDEXOLA","GORDEXOLA","EL PONTON URARTE ,  19 ","AVISPA ASIÁTICA",1,29,-3.01461075135253,43.1490371264759,"CERRADA - ELIMINADO","BASALAN",38.9300371264759,3.60538924864747,"2018","08"
"3603",3576,2018-08-08,"AYUNTAMIENTO GORDEXOLA","GORDEXOLA","LA CALZADA DE ZUBIETE Nº 6","AVISPA ASIÁTICA",8,50,-2.99956539707075,43.1537859463757,"CERRADA - ELIMINADO","BASALAN",38.9347859463757,3.62043460292925,"2018","08"
"3607",3580,2019-03-21,"AYUNTAMIENTO GORLIZ","GORLIZ","ITSASBIDE KALEA, 47","AVISPA ASIÁTICA",2,15,-2.93529840414322,43.3441942027139,"CERRADA - ELIMINADO","BASALAN",39.1251942027139,3.68470159585678,"2019","03"
"3608",3581,2019-03-25,"BASALAN","GORLIZ","AXPE KALEA","AVISPA ASIÁTICA",0,5,-2.93624771342005,43.3404602311774,"CERRADA - ELIMINADO","BASALAN",39.1214602311774,3.68375228657995,"2019","03"
"3609",3582,2019-03-06,"AYUNTAMIENTO GORLIZ","GORLIZ","ITURRI LABURBIDE 2","AVISPA ASIÁTICA",1,1,-2.93410050665985,43.3343239360299,"CERRADA - ELIMINADO","BASALAN",39.1153239360299,3.68589949334015,"2019","03"
"3610",3583,2019-02-07,"AYUNTAMIENTO GORLIZ","GORLIZ","GUZURMEDI BIDEA","AVISPA ASIÁTICA",0,5,-2.93341887730359,43.3409348172066,"CERRADA - ELIMINADO","BASALAN",39.1219348172066,3.68658112269641,"2019","02"
"3611",3584,2019-09-07,"AYUNTAMIENTO GORLIZ","GORLIZ","MASTIETA BIDEA 5","AVISPA ASIÁTICA",0,20,-2.93326691510932,43.3392681472909,"CERRADA - ELIMINADO","BASALAN",39.1202681472909,3.68673308489068,"2019","09"
"3612",3585,2019-07-17,"AYUNTAMIENTO GORLIZ","GORLIZ","ANDRA MARI BIDEA","AVISPA ASIÁTICA",6,16,-2.93545187388239,43.337390047948,"CERRADA - ELIMINADO","BASALAN",39.118390047948,3.68454812611761,"2019","07"
"3614",3586,2019-07-19,"AYUNTAMIENTO GORLIZ","GORLIZ","CALLE KINPULENE 75","AVISPA ASIÁTICA",1,39,-2.9292152326727,43.3443339458282,"CERRADA - ELIMINADO","BASALAN",39.1253339458282,3.6907847673273,"2019","07"
"3616",3588,2019-07-29,"AYUNTAMIENTO GORLIZ","GORLIZ","ESTRADA ARTEBIONDO","AVISPA ASIÁTICA",6,10,-2.93351262809286,43.3517218928482,"CERRADA - ELIMINADO","BASALAN",39.1327218928482,3.68648737190714,"2019","07"
"3617",3589,2019-08-08,"AYUNTAMIENTO GORLIZ","GORLIZ","IKAKBIÑE  HUERTA","AVISPA ASIÁTICA",1,1,-2.93303051896889,43.332416300503,"CERRADA - ELIMINADO","BASALAN",39.113416300503,3.68696948103111,"2019","08"
"3618",3590,2019-12-08,"AYUNTAMIENTO GORLIZ","GORLIZ","CARRETERA UREZARANTZA IBILTOKI 8F  ","AVISPA ASIÁTICA",1,1,-2.93225514609292,43.3486301700752,"CERRADA - ELIMINADO","BASALAN",39.1296301700752,3.68774485390708,"2019","12"
"3619",3591,2019-08-29,"AYUNTAMIENTO GORLIZ","GORLIZ","ETORBIDEA GASATZA BIDEA 1G  ","AVISPA ASIÁTICA",1,1,-2.93151270691866,43.3476171599033,"CERRADA - ELIMINADO","AYUNTAMIENTO ",39.1286171599033,3.68848729308134,"2019","08"
"3621",3593,2019-09-21,"AYUNTAMIENTO GORLIZ","GORLIZ","TERRENO BAJO ROTONDA BARCO","AVISPA ASIÁTICA",25,30,-2.93178151503039,43.342794507635,"CERRADA - ELIMINADO","BASALAN",39.123794507635,3.68821848496961,"2019","09"
"3622",3594,2019-09-21,"AYUNTAMIENTO GORLIZ","GORLIZ","TERRENO BAJO ROTONDA BARCO","AVISPA ASIÁTICA",20,30,-2.93178151503039,43.342794507635,"CERRADA - NO ELIMINABLE","BASALAN",39.123794507635,3.68821848496961,"2019","09"
"3623",3595,2019-10-15,"AYUNTAMIENTO GORLIZ","GORLIZ","URESARANTZA","AVISPA ASIÁTICA",30,30,-2.93120720764838,43.3487302665481,"CERRADA - ELIMINADO","BASALAN",39.1297302665481,3.68879279235162,"2019","10"
"3624",3596,2019-10-22,"AYUNTAMIENTO GORLIZ","GORLIZ","BIDEA ZABALE 22A  ","AVISPA ASIÁTICA",10,15,-2.93007615737326,43.3483103602284,"CERRADA - ELIMINADO","BASALAN",39.1293103602284,3.68992384262674,"2019","10"
"3625",3597,2019-01-11,"AYUNTAMIENTO GORLIZ","GORLIZ","CARRETERA UREZARANTZA IBILTOKI 8X  ","AVISPA ASIÁTICA",12,1,-2.93148330563035,43.3480769698715,"CERRADA - ELIMINADO","AYUNTAMIENTO ",39.1290769698715,3.68851669436965,"2019","01"
"3626",3598,2019-04-11,"BASALAN","GORLIZ","MARTIAURRE KALEA","AVISPA ASIÁTICA",8,60,-2.93347519560188,43.3388799566244,"CERRADA - ELIMINADO","BASALAN",39.1198799566244,3.68652480439812,"2019","04"
"3627",3599,2019-04-11,"AYUNTAMIENTO GORLIZ","GORLIZ","UREZARANTZA BIDEA 8","AVISPA ASIÁTICA",8,40,-2.93232079268384,43.3486270909713,"CERRADA - ELIMINADO","BASALAN",39.1296270909713,3.68767920731616,"2019","04"
"3628",3600,2019-11-15,"AYUNTAMIENTO GORLIZ","GORLIZ","ORBETA BIDEA 13","AVISPA ASIÁTICA",1,25,-2.92477334586418,43.3451683846494,"CERRADA - ELIMINADO","BASALAN",39.1261683846494,3.69522665413582,"2019","11"
"3629",3601,2018-07-12,"AYUNTAMIENTO GORLIZ","GORLIZ","ANDRA-MARI KALEA, 10","AVISPA ASIÁTICA",2,5,-2.93037151234957,43.3394184796562,"CERRADA - ELIMINADO","BASALAN",39.1204184796562,3.68962848765043,"2018","07"
"3630",3602,2018-11-13,"AYUNTAMIENTO GORLIZ","GORLIZ","MANDAÑU BIDEA","AVISPA ASIÁTICA",3,1,-2.93025518082073,43.3323280772083,"CERRADA - ELIMINADO","BASALAN",39.1133280772083,3.68974481917927,"2018","11"
"3631",3603,2018-07-11,"AYUNTAMIENTO GORLIZ","GORLIZ","ORBETA BIDEA 8","AVISPA ASIÁTICA",2,8,-2.92728537104922,43.3451085908502,"CERRADA - ELIMINADO","BASALAN",39.1261085908502,3.69271462895078,"2018","07"
"3632",3604,2018-07-11,"AYUNTAMIENTO GORLIZ","GORLIZ","BUTRON BIDEA","AVISPA ASIÁTICA",1,8,-2.92774308991623,43.3323949924547,"CERRADA - ELIMINADO","BASALAN",39.1133949924547,3.69225691008377,"2018","07"
"3633",3605,2018-07-11,"AYUNTAMIENTO GORLIZ","GORLIZ","ARAMINZA BIDEA 15","AVISPA ASIÁTICA",0,25,-2.92919139330743,43.3462998413194,"CERRADA - ELIMINADO","BASALAN",39.1272998413194,3.69080860669257,"2018","07"
"3634",3606,2018-02-11,"AYUNTAMIENTO GORLIZ","GORLIZ","UREZARANTZA BIDEA, 7-9","AVISPA ASIÁTICA",6,15,-2.92952686845328,43.3509120387377,"CERRADA - ELIMINADO","BASALAN",39.1319120387377,3.69047313154672,"2018","02"
"3635",3607,2018-02-11,"AYUNTAMIENTO GORLIZ","GORLIZ","UREZARANTZA BIDEA, 15","AVISPA ASIÁTICA",20,20,-2.93328096991341,43.3489895482762,"CERRADA - ELIMINADO","BASALAN",39.1299895482762,3.68671903008659,"2018","02"
"3637",3609,2018-10-29,"AYUNTAMIENTO GORLIZ","GORLIZ","ZABALE-OÑETI BIDEA","AVISPA ASIÁTICA",2,10,-2.93001427869347,43.3491646288671,"CERRADA - ELIMINADO","BASALAN",39.1301646288671,3.68998572130653,"2018","10"
"3638",3610,2018-10-29,"AYUNTAMIENTO GORLIZ","GORLIZ","ZABALE-OÑETI BIDEA","AVISPA ASIÁTICA",10,30,-2.93001427869347,43.3491646288671,"CERRADA - ELIMINADO","BASALAN",39.1301646288671,3.68998572130653,"2018","10"
"3639",3611,2018-10-29,"AYUNTAMIENTO GORLIZ","GORLIZ","URTIENE ESTRATA, 3 GÓRLIZ, ESPAÑA","AVISPA ASIÁTICA",3,10,-2.93052363049081,43.3517384186103,"CERRADA - NO ELIMINABLE","BASALAN",39.1327384186103,3.68947636950919,"2018","10"
"3640",3612,2018-10-22,"AYUNTAMIENTO GORLIZ","GORLIZ","IBIAGA ESTRATA ESTRATA, 1","AVISPA ASIÁTICA",1,15,-2.93399972638218,43.3331205201569,"CERRADA - ELIMINADO","BASALAN",39.1141205201569,3.68600027361782,"2018","10"
"3641",3613,2018-10-22,"AYUNTAMIENTO GORLIZ","GORLIZ","IBIAGA ESTRATA ESTRATA, 1","AVISPA ASIÁTICA",2,10,-2.93399972638218,43.3331205201569,"CERRADA - NO ELIMINABLE","BASALAN",39.1141205201569,3.68600027361782,"2018","10"
"3642",3614,2018-11-10,"AYUNTAMIENTO GORLIZ","GORLIZ","SAGASTI KALEA, 12","AVISPA ASIÁTICA",8,10,-2.9321284713317,43.3470352449392,"CERRADA - ELIMINADO","BASALAN",39.1280352449392,3.6878715286683,"2018","11"
"3643",3615,2018-03-10,"AYUNTAMIENTO GORLIZ","GORLIZ","KINPULENE KALEA, 36","AVISPA ASIÁTICA",5,10,-2.92925652035717,43.3444338864581,"CERRADA - ELIMINADO","BASALAN",39.1254338864581,3.69074347964283,"2018","03"
"3644",3616,2018-09-28,"AYUNTAMIENTO GORLIZ","GORLIZ","ALDAI AZPI KALEA ","AVISPA ASIÁTICA",4,30,-2.92999731382076,43.3475718377782,"CERRADA - ELIMINADO","BASALAN",39.1285718377782,3.69000268617924,"2018","09"
"3645",3617,2019-04-09,"AYUNTAMIENTO GORLIZ","GORLIZ","ITURRI BIDEA 1 A","AVISPA ASIÁTICA",15,20,-2.93339725046884,43.3352229556654,"CERRADA - NO ELIMINABLE","BOMBEROS",39.1162229556654,3.68660274953116,"2019","04"
"3646",3618,2019-09-16,"AYUNTAMIENTO GORLIZ","GORLIZ","UREZARANTZA BIDEA 10A 3ºDC","AVISPA ASIÁTICA",2,1,-2.93192687975901,43.3494168834013,"CERRADA - NO ELIMINABLE","BOMBEROS",39.1304168834013,3.68807312024099,"2019","09"
"3647",3619,2019-09-10,"AYUNTAMIENTO GORLIZ","GORLIZ","MIMENALDE","AVISPA ASIÁTICA",2,5,-2.93438674458267,43.3343469138734,"CERRADA - ELIMINADO","BOMBEROS",39.1153469138734,3.68561325541733,"2019","09"
"3648",3620,2018-12-26,"AYUNTAMIENTO GORLIZ","GORLIZ","ANDRA-MARI KALEA, 8","AVISPA ASIÁTICA",25,30,-2.9297103275329,43.3404319546559,"PENDIENTE DE GRUPO","BOMBEROS",39.1214319546559,3.6902896724671,"2018","12"
"3650",3622,2018-02-11,"AYUNTAMIENTO GORLIZ","GORLIZ","URESARANSE BIDEA, 9-7","AVISPA ASIÁTICA",2,15,-2.93122358681244,43.3450620060594,"CERRADA - ELIMINADO","BOMBEROS",39.1260620060594,3.68877641318756,"2018","02"
"3651",3623,2018-10-29,"AYUNTAMIENTO GORLIZ","GORLIZ","ETORBIDEA GASATZA BIDEA 1F (48630)","AVISPA ASIÁTICA",2,19,-2.93102701856506,43.3478582470438,"CERRADA - ELIMINADO","BOMBEROS",39.1288582470438,3.68897298143494,"2018","10"
"3652",3624,2018-05-10,"AYUNTAMIENTO GORLIZ","GORLIZ","URZURIAGA BIDEA, 1","AVISPA COMÚN",0,20,-2.9209910945527,43.3520408549182,"CERRADA - ELIMINADO","BOMBEROS",39.1330408549182,3.6990089054473,"2018","05"
"3653",3625,2018-09-24,"AYUNTAMIENTO GORLIZ","GORLIZ","JUNKERA BIDEA","AVISPA COMÚN",2,20,-2.932783040824,43.3313580142027,"CERRADA - ELIMINADO","BOMBEROS",39.1123580142027,3.687216959176,"2018","09"
"3654",3626,2018-09-17,"AYUNTAMIENTO GORLIZ","GORLIZ","LANDABARRI ESTRATA ESTRATA","AVISPA ASIÁTICA",2,1,-2.93376613299455,43.3504366458203,"CERRADA - ELIMINADO","BOMBEROS",39.1314366458203,3.68623386700545,"2018","09"
"3655",3627,2018-09-14,"AYUNTAMIENTO GORLIZ","GORLIZ","LANDABARRI ESTRATA ESTRATA","AVISPA ASIÁTICA",7,30,-2.93376613299455,43.3504366458203,"CERRADA - NO ELIMINABLE","BOMBEROS",39.1314366458203,3.68623386700545,"2018","09"
"3656",3628,2018-08-20,"AYUNTAMIENTO GORLIZ","GORLIZ","ROTURETA KALEA, 8","AVISPA ASIÁTICA",2,1,-2.93603624905325,43.3403173132934,"CERRADA - ELIMINADO","BOMBEROS",39.1213173132934,3.68396375094675,"2018","08"
"3657",3629,2018-09-13,"AYUNTAMIENTO GORLIZ","GORLIZ","MUSUAGA BIDEA, 3","AVISPA ASIÁTICA",4,20,-2.93273844876102,43.3355158355477,"CERRADA - ELIMINADO","BASALAN",39.1165158355477,3.68726155123898,"2018","09"
"3658",3630,2018-11-09,"AYUNTAMIENTO GORLIZ","GORLIZ","ERREMENTARI BIDEA","AVISPA ASIÁTICA",12,15,-2.92880642998843,43.3420317225778,"CERRADA - ELIMINADO","BASALAN",39.1230317225778,3.69119357001157,"2018","11"
"3660",3632,2018-08-31,"AYUNTAMIENTO GORLIZ","GORLIZ","KAUTELA ERREPIDEA, 25","AVISPA ASIÁTICA",8,30,-2.93320067445757,43.3370952673505,"CERRADA - ELIMINADO","BASALAN",39.1180952673505,3.68679932554243,"2018","08"
"3661",3633,2018-08-29,"AYUNTAMIENTO GORLIZ","GORLIZ","ANDRA MARI 2","AVISPA ASIÁTICA",0,50,-2.92997101378262,43.3451644381082,"CERRADA - ELIMINADO","BASALAN",39.1261644381082,3.69002898621738,"2018","08"
"3662",3634,2018-08-29,"AYUNTAMIENTO GORLIZ","GORLIZ","GANDIA ERREPIDEA, 15","AVISPA ASIÁTICA",10,2,-2.93340621984405,43.3334030612355,"CERRADA - ELIMINADO","BASALAN",39.1144030612355,3.68659378015595,"2018","08"
"3663",3635,2018-10-08,"AYUNTAMIENTO GORLIZ","GORLIZ","ARTEBIONDO ESTRATA, 1","AVISPA ASIÁTICA",12,40,-2.93264963309607,43.3515586303573,"CERRADA - ELIMINADO","BASALAN",39.1325586303573,3.68735036690393,"2018","10"
"3664",3636,2018-08-08,"AYUNTAMIENTO GORLIZ","GORLIZ","GENTILBASO ESTRATA, 25","AVISPA ASIÁTICA",12,20,-2.93260690868627,43.3406162954727,"CERRADA - ELIMINADO","BASALAN",39.1216162954727,3.68739309131373,"2018","08"
"3665",3637,2018-06-08,"AYUNTAMIENTO GORLIZ","GORLIZ","SERTUTXEALDE KALEA","AVISPA ASIÁTICA",1,20,-2.92768127386195,43.3468291825225,"CERRADA - ELIMINADO","BASALAN",39.1278291825225,3.69231872613805,"2018","06"
"3666",3638,2018-06-08,"AYUNTAMIENTO GORLIZ","GORLIZ","AMEZAGA BIDEA, 16","AVISPA ASIÁTICA",8,20,-2.93232625191861,43.3419466407513,"CERRADA - ELIMINADO","BASALAN",39.1229466407513,3.68767374808139,"2018","06"
"3667",3639,2018-02-08,"AYUNTAMIENTO GORLIZ","GORLIZ","UREZARANTZA BIDEA 19","AVISPA ASIÁTICA",0,10,-2.92952686845328,43.3509120387377,"CERRADA - ELIMINADO","BASALAN",39.1319120387377,3.69047313154672,"2018","02"
"3668",3640,2018-02-08,"AYUNTAMIENTO GORLIZ","GORLIZ","ARENABARRI BIDEA, 4","AVISPA ASIÁTICA",8,30,-2.93198450589693,43.3384331392346,"CERRADA - NO ELIMINABLE","BASALAN",39.1194331392346,3.68801549410307,"2018","02"
"3669",3641,2018-07-30,"AYUNTAMIENTO GORLIZ","GORLIZ","ANDRA MARI BIDEA 8 (48630)","AVISPA ASIÁTICA",10,60,-2.9368053350309,43.3372538819123,"CERRADA - ELIMINADO","BASALAN",39.1182538819123,3.6831946649691,"2018","07"
"3670",3642,2018-07-24,"AYUNTAMIENTO GORLIZ","GORLIZ","ROTURETA KALEA, 4","AVISPA ASIÁTICA",10,10,-2.93616137732731,43.3401804607063,"CERRADA - ELIMINADO","BASALAN",39.1211804607063,3.68383862267269,"2018","07"
"3672",3644,2018-06-07,"AYUNTAMIENTO GORLIZ","GORLIZ","GANDIA ERREPIDEA, IRAKBINE ESTRATA, 1","AVISPA ASIÁTICA",12,80,-2.9331315595492,43.3331612034544,"CERRADA - ELIMINADO","BASALAN",39.1141612034544,3.6868684404508,"2018","06"
"3673",3645,2018-06-25,"AYUNTAMIENTO GORLIZ","GORLIZ","UREZARANTZA BIDEA, 21","AVISPA ASIÁTICA",12,50,-2.93328096991341,43.3489895482762,"CERRADA - ELIMINADO","BASALAN",39.1299895482762,3.68671903008659,"2018","06"
"3674",3646,2018-06-25,"AYUNTAMIENTO GORLIZ","GORLIZ","MASTIETA, 3","AVISPA ASIÁTICA",8,50,-2.93447213255563,43.3395536996124,"CERRADA - ELIMINADO","BASALAN",39.1205536996124,3.68552786744437,"2018","06"
"3675",3647,2018-06-19,"AYUNTAMIENTO GORLIZ","GORLIZ","KINPULENE KALEA 72, GÓRLIZ, ESPAÑA","AVISPA ASIÁTICA",30,25,-2.9292152326727,43.3443339458282,"CERRADA - ELIMINADO","BASALAN",39.1253339458282,3.6907847673273,"2018","06"
"3676",3649,2018-06-15,"AYUNTAMIENTO GORLIZ","GORLIZ","GANDIA AUZOA","AVISPA ASIÁTICA",10,40,-2.93474009923324,43.3342430245164,"CERRADA - ELIMINADO","BASALAN",39.1152430245164,3.68525990076676,"2018","06"
"3677",3650,2018-11-05,"AYUNTAMIENTO GORLIZ","GORLIZ","KINPULENE KALEA 58 (48630)","AVISPA ASIÁTICA",30,30,-2.93056476477207,43.3427278717257,"CERRADA - ELIMINADO","BASALAN",39.1237278717257,3.68943523522793,"2018","11"
"3681",3654,2019-04-24,"BASALAN","GUEÑES","LUGAR BARRIO MIRANDA 2  ","AVISPA ASIÁTICA",2,10,-2.9749494245655,43.1843253740349,"CERRADA - ELIMINADO","BASALAN",38.9653253740349,3.6450505754345,"2019","04"
"3682",3655,2019-07-06,"AYUNTAMIENTO GUEÑES","GUEÑES","GELTOKI, 7","AVISPA ASIÁTICA",5,100,-2.97237712334645,43.1975157590546,"CERRADA - NO ELIMINABLE","BASALAN",38.9785157590546,3.64762287665355,"2019","07"
"3683",3656,2019-08-06,"AYUNTAMIENTO GUEÑES","GUEÑES","PADURA  Nº11  4º","AVISPA ASIÁTICA",2,15,-2.99019944825281,43.1664304482452,"CERRADA - ELIMINADO","BASALAN",38.9474304482452,3.62980055174719,"2019","08"
"3684",3657,2019-06-27,"AYUNTAMIENTO GUEÑES","GUEÑES","GELTOKI BIDEA,5,5DCH","AVISPA ASIÁTICA",2,1,-2.97224712467478,43.1973978287412,"CERRADA - NO ELIMINABLE","BASALAN",38.9783978287412,3.64775287532522,"2019","06"
"3685",3658,2019-01-07,"AYUNTAMIENTO GUEÑES","GUEÑES","KALEA GALLARRAGA 41D  ","AVISPA ASIÁTICA",5,2,-2.98871704473971,43.1671693421003,"CERRADA - ELIMINADO","BASALAN",38.9481693421003,3.63128295526029,"2019","01"
"3686",3659,2019-06-08,"AYUNTAMIENTO GUEÑES","GUEÑES","LACABEX-LEXARRETA","AVISPA ASIÁTICA",1,1,-2.97960441279421,43.1851900702056,"CERRADA - ELIMINADO","BASALAN",38.9661900702056,3.64039558720579,"2019","06"
"3687",3660,2019-10-08,"AYUNTAMIENTO GUEÑES","GUEÑES","URRESTIETA,33","AVISPA ASIÁTICA",3,1,-2.99132735161716,43.172912474652,"CERRADA - ELIMINADO","BASALAN",38.953912474652,3.62867264838284,"2019","10"
"3688",3661,2019-08-14,"AYUNTAMIENTO GUEÑES","GUEÑES","ESKAURIATZA 6","AVISPA ASIÁTICA",1,4,-2.97498923630646,43.1897478869866,"CERRADA - NO ELIMINABLE","BASALAN",38.9707478869866,3.64501076369354,"2019","08"
"3689",3662,2019-08-29,"AYUNTAMIENTO GUEÑES","GUEÑES","BARRETAGUREN Nº22","AVISPA ASIÁTICA",8,1,-3.02049048758017,43.1789447198117,"CERRADA - ELIMINADO","BASALAN",38.9599447198117,3.59950951241983,"2019","08"
"3690",3663,2019-08-29,"AYUNTAMIENTO GUEÑES","GUEÑES","URRESTIETA 9B","AVISPA ASIÁTICA",8,1,-2.99263916561179,43.1710220718274,"CERRADA - ELIMINADO","BASALAN",38.9520220718274,3.62736083438821,"2019","08"
"3691",3664,2019-02-09,"AYUNTAMIENTO GUEÑES","GUEÑES","ARRIETAMASKARUA, 19","AVISPA ASIÁTICA",0,20,-3.01802460300829,43.1751781329915,"CERRADA - NO ELIMINABLE","BASALAN",38.9561781329915,3.60197539699171,"2019","02"
"3692",3665,2019-03-09,"AYUNTAMIENTO GUEÑES","GUEÑES","ARTXUBE, 6","AVISPA ASIÁTICA",6,38,-3.00422512469134,43.1699814804378,"CERRADA - ELIMINADO","BASALAN",38.9509814804378,3.61577487530866,"2019","03"
"3693",3666,2019-09-15,"AYUNTAMIENTO GUEÑES","GUEÑES","IBARGUTXI 6","AVISPA ASIÁTICA",2,5,-2.99040676043574,43.1748651280962,"CERRADA - ELIMINADO","BASALAN",38.9558651280962,3.62959323956426,"2019","09"
"3694",3667,2019-09-17,"AYUNTAMIENTO GUEÑES","GUEÑES","MULIKAR 1","AVISPA ASIÁTICA",10,53,-2.99869030053798,43.1665738898538,"CERRADA - ELIMINADO","BASALAN",38.9475738898538,3.62130969946202,"2019","09"
"3695",3668,2019-09-18,"AYUNTAMIENTO GUEÑES","GUEÑES","ERREKALDE","AVISPA ASIÁTICA",0,39,-3.00287898345804,43.1665282195556,"CERRADA - ELIMINADO","BASALAN",38.9475282195556,3.61712101654196,"2019","09"
