year_x,municip_name,species,municip_code,month,year_offset,waspbust_id,colonies_amount,food_fruit,food_apple,food_txakoli,food_kiwi,food_pear,food_blueberry,food_raspberry,station_code,index,MMM,year_y,station_name,code_merge,merge_cod,weath_days_frost,weath_humidity,weath_maxLevel,weath_midLevel,weath_minLevel,weath_days_rain,weath_days_rain1mm,weath_accuRainfall,weath_10minRainfall,weath_1dayRainfall,weath_solar,weath_meanTemp,weath_maxTemp,weath_maxMeanTemp,weath_minTemp,weath_meanWindM,weath_maxWindM,weath_meanDayMaxWind
2018,Areatza,Vespa Velutina,48093.0,6,2017,2,35.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,C0B4,2203.0,JUN,2017.0,Orozko,C0B4_Orozko_2017_JUN,C0B4_Orozko_2017_JUN,0.0,84.0,0.15,0.043,0.163339656,19.0,13.0,92.2,4.4,19.8,12.56781384,18.5,37.6,24.4,14.1,4.2,34.6,25.1
2018,Areatza,Vespa Velutina,48093.0,8,2017,1,35.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,C0B4,3021.0,AGO,2017.0,Orozko,C0B4_Orozko_2017_AGO,C0B4_Orozko_2017_AGO,0.0,81.0,0.016,0.012,0.180330713,14.0,10.0,38.8,6.2,9.2,12.53575694,19.3,37.2,26.0,14.6,4.9,37.1,28.7
2018,Areatza,Vespa Velutina,48093.0,9,2017,1,35.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,C0B4,3430.0,SET,2017.0,Orozko,C0B4_Orozko_2017_SET,C0B4_Orozko_2017_SET,0.0,84.5,0.024,0.02,0.19547618600000002,14.0,11.0,54.9,2.6,15.8,12.55993585,16.2,30.8,22.4,11.4,4.0,38.9,25.8
2018,Areatza,Vespa Velutina,48093.0,10,2017,2,35.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,C0B4,3839.0,OCT,2017.0,Orozko,C0B4_Orozko_2017_OCT,C0B4_Orozko_2017_OCT,0.0,82.2,0.02,0.013999999999999999,0.179928388,11.0,5.0,22.9,0.9,8.4,12.60934908,15.4,29.7,22.7,10.1,4.3,45.0,23.8
2018,Arrankudiaga,Vespa Velutina,48009.0,1,2017,1,0.0,275.0,50.0,63.0,19.0,4.0,3.0,0.0,C0B4,158.0,ENE,2017.0,Orozko,C0B4_Orozko_2017_ENE,C0B4_Orozko_2017_ENE,14.0,84.9,2.0540000000000003,0.273,0.170922459,10.0,7.0,180.5,1.6,43.4,12.66789823,4.8,16.9,10.1,1.1,5.2,51.8,26.8
2018,Arrankudiaga,Vespa Velutina,48009.0,2,2017,2,0.0,275.0,50.0,63.0,19.0,4.0,3.0,0.0,C0B4,567.0,FEB,2017.0,Orozko,C0B4_Orozko_2017_FEB,C0B4_Orozko_2017_FEB,0.0,78.0,0.506,0.13,0.17896084399999998,12.0,11.0,74.7,1.8,17.3,12.65997552,9.6,20.0,15.1,5.0,6.6,77.0,34.9
2018,Arrankudiaga,Vespa Velutina,48009.0,5,2017,4,0.0,275.0,50.0,63.0,19.0,4.0,3.0,0.0,C0B4,1794.0,MAY,2017.0,Orozko,C0B4_Orozko_2017_MAY,C0B4_Orozko_2017_MAY,0.0,75.3,0.34299999999999997,0.048,0.12183882,13.0,10.0,86.6,4.4,26.1,12.53083371,16.4,35.2,23.6,10.5,5.2,54.0,29.5
2018,Arrankudiaga,Vespa Velutina,48009.0,6,2017,1,0.0,275.0,50.0,63.0,19.0,4.0,3.0,0.0,C0B4,2203.0,JUN,2017.0,Orozko,C0B4_Orozko_2017_JUN,C0B4_Orozko_2017_JUN,0.0,84.0,0.15,0.043,0.163339656,19.0,13.0,92.2,4.4,19.8,12.56781384,18.5,37.6,24.4,14.1,4.2,34.6,25.1
2018,Arrankudiaga,Vespa Velutina,48009.0,7,2017,6,0.0,275.0,50.0,63.0,19.0,4.0,3.0,0.0,C0B4,2612.0,JUL,2017.0,Orozko,C0B4_Orozko_2017_JUL,C0B4_Orozko_2017_JUL,0.0,81.0,0.124,0.034,0.18117927,13.0,7.0,45.7,13.0,20.2,12.53477743,19.2,37.4,25.1,14.6,4.9,137.5,30.7
2018,Arrankudiaga,Vespa Velutina,48009.0,8,2017,9,0.0,275.0,50.0,63.0,19.0,4.0,3.0,0.0,C0B4,3021.0,AGO,2017.0,Orozko,C0B4_Orozko_2017_AGO,C0B4_Orozko_2017_AGO,0.0,81.0,0.016,0.012,0.180330713,14.0,10.0,38.8,6.2,9.2,12.53575694,19.3,37.2,26.0,14.6,4.9,37.1,28.7
2018,Arrankudiaga,Vespa Velutina,48009.0,9,2017,5,0.0,275.0,50.0,63.0,19.0,4.0,3.0,0.0,C0B4,3430.0,SET,2017.0,Orozko,C0B4_Orozko_2017_SET,C0B4_Orozko_2017_SET,0.0,84.5,0.024,0.02,0.19547618600000002,14.0,11.0,54.9,2.6,15.8,12.55993585,16.2,30.8,22.4,11.4,4.0,38.9,25.8
2018,Arrankudiaga,Vespa Velutina,48009.0,10,2017,10,0.0,275.0,50.0,63.0,19.0,4.0,3.0,0.0,C0B4,3839.0,OCT,2017.0,Orozko,C0B4_Orozko_2017_OCT,C0B4_Orozko_2017_OCT,0.0,82.2,0.02,0.013999999999999999,0.179928388,11.0,5.0,22.9,0.9,8.4,12.60934908,15.4,29.7,22.7,10.1,4.3,45.0,23.8
2018,Arrankudiaga,Vespa Velutina,48009.0,11,2017,4,0.0,275.0,50.0,63.0,19.0,4.0,3.0,0.0,C0B4,4248.0,NOV,2017.0,Orozko,C0B4_Orozko_2017_NOV,C0B4_Orozko_2017_NOV,1.0,86.2,0.265,0.07400000000000001,0.194584089,16.0,14.0,164.2,2.3,33.3,12.71036523,9.2,22.1,14.5,5.7,4.1,49.3,25.1
2018,Arrankudiaga,Vespa Velutina,48009.0,12,2017,1,0.0,275.0,50.0,63.0,19.0,4.0,3.0,0.0,C0B4,4657.0,DIC,2017.0,Orozko,C0B4_Orozko_2017_DIC,C0B4_Orozko_2017_DIC,1.0,90.8,0.87,0.305,0.186408452,24.0,20.0,237.8,1.6,47.5,12.65094083,7.0,18.7,11.1,3.8,4.5,79.2,27.7
2018,Arratzu,Vespa Velutina,48914.0,2,2017,2,0.0,24.0,1.0,3.0,44.0,0.0,0.0,0.0,C079,539.0,FEB,2017.0,Amorebieta,C079_Amorebieta_2017_FEB,C079_Amorebieta_2017_FEB,0.0,74.1,1.275,0.496,0.25627659,12.0,10.0,112.0,2.9,28.6,12.53888016,10.0,20.2,15.6,5.1,10.29142197,75.58447085,40.11541931
2018,Arratzu,Vespa Velutina,48914.0,5,2017,1,0.0,24.0,1.0,3.0,44.0,0.0,0.0,0.0,C079,1766.0,MAY,2017.0,Amorebieta,C079_Amorebieta_2017_MAY,C079_Amorebieta_2017_MAY,0.0,71.8,0.972,0.33299999999999996,0.17534877699999998,12.0,9.0,66.2,2.9,27.4,12.5071795,16.9,35.2,23.3,11.4,10.71033051,73.54702181,40.09578858
2018,Arratzu,Vespa Velutina,48914.0,6,2017,2,0.0,24.0,1.0,3.0,44.0,0.0,0.0,0.0,C079,2175.0,JUN,2017.0,Amorebieta,C079_Amorebieta_2017_JUN,C079_Amorebieta_2017_JUN,0.0,79.4,0.467,0.298,0.20503706100000002,16.0,9.0,73.9,5.5,18.6,12.52481759,19.2,38.4,24.6,14.9,11.415680900000002,74.42665041,40.20359792
2018,Arratzu,Vespa Velutina,48914.0,8,2017,1,0.0,24.0,1.0,3.0,44.0,0.0,0.0,0.0,C079,2993.0,AGO,2017.0,Amorebieta,C079_Amorebieta_2017_AGO,C079_Amorebieta_2017_AGO,0.0,81.1,0.44,0.265,0.19991013100000002,13.0,10.0,55.2,3.9,13.4,12.527689,19.7,36.8,25.4,15.2,11.442227599999999,75.04279021,40.27864096
2018,Arratzu,Vespa Velutina,48914.0,9,2017,5,0.0,24.0,1.0,3.0,44.0,0.0,0.0,0.0,C079,3402.0,SET,2017.0,Amorebieta,C079_Amorebieta_2017_SET,C079_Amorebieta_2017_SET,0.0,85.3,0.7240000000000001,0.33399999999999996,0.19699072399999998,19.0,13.0,115.1,3.3,29.4,12.55258898,16.6,32.3,22.0,12.1,11.65164552,76.22531558,40.21253525
2018,Arratzu,Vespa Velutina,48914.0,12,2017,2,0.0,24.0,1.0,3.0,44.0,0.0,0.0,0.0,C079,4629.0,DIC,2017.0,Amorebieta,C079_Amorebieta_2017_DIC,C079_Amorebieta_2017_DIC,2.0,91.6,1.9909999999999999,0.812,0.21728349800000002,23.0,22.0,327.2,3.2,47.1,12.53649097,7.5,19.6,12.0,4.2,11.01167656,75.79830384,40.16344470000001
2018,Arrieta,Vespa Velutina,48010.0,2,2017,1,0.0,22.0,0.0,0.0,1.0,0.0,0.0,0.0,C019,560.0,FEB,2017.0,Matxitxako,C019_Matxitxako_2017_FEB,C019_Matxitxako_2017_FEB,0.0,78.1,0.957913514,0.26670394199999997,0.18827063,14.0,10.0,71.5,1.7,19.0,7.1,9.9,18.3,13.6,7.4,31.4,138.2,70.6
2018,Arrieta,Vespa Velutina,48010.0,3,2017,1,0.0,22.0,0.0,0.0,1.0,0.0,0.0,0.0,C019,969.0,MAR,2017.0,Matxitxako,C019_Matxitxako_2017_MAR,C019_Matxitxako_2017_MAR,0.0,78.6,0.9179234540000001,0.299270099,0.194605182,13.0,10.0,132.5,3.1,46.7,10.0,10.9,24.2,14.3,7.9,26.9,105.1,60.3
2018,Arrieta,Vespa Velutina,48010.0,5,2017,2,0.0,22.0,0.0,0.0,1.0,0.0,0.0,0.0,C019,1787.0,MAY,2017.0,Matxitxako,C019_Matxitxako_2017_MAY,C019_Matxitxako_2017_MAY,0.0,78.1,1.048938726,0.360173633,0.182319645,14.0,11.0,79.5,4.2,30.8,19.9,15.4,29.7,19.7,11.9,26.0,89.3,56.7
2018,Arrieta,Vespa Velutina,48010.0,6,2017,2,0.0,22.0,0.0,0.0,1.0,0.0,0.0,0.0,C019,2196.0,JUN,2017.0,Matxitxako,C019_Matxitxako_2017_JUN,C019_Matxitxako_2017_JUN,0.0,86.5,0.910306425,0.346656366,0.204088763,19.0,16.0,82.4,3.2,19.3,15.8,17.6,33.0,21.0,15.0,24.3,137.5,54.0
2018,Arrieta,Vespa Velutina,48010.0,7,2017,1,0.0,22.0,0.0,0.0,1.0,0.0,0.0,0.0,C019,2605.0,JUL,2017.0,Matxitxako,C019_Matxitxako_2017_JUL,C019_Matxitxako_2017_JUL,0.0,88.0,0.894697346,0.356282764,0.182859259,18.0,12.0,69.3,3.4,16.4,16.5,17.7,29.6,21.2,15.3,19.1,84.6,43.9
2018,Arrieta,Vespa Velutina,48010.0,8,2017,2,0.0,22.0,0.0,0.0,1.0,0.0,0.0,0.0,C019,3014.0,AGO,2017.0,Matxitxako,C019_Matxitxako_2017_AGO,C019_Matxitxako_2017_AGO,0.0,85.2,0.9231848090000001,0.32297268100000004,0.18230887399999998,14.0,10.0,112.8,6.8,34.4,15.8,18.0,33.5,22.0,15.5,18.7,82.8,41.5
2018,Arrieta,Vespa Velutina,48010.0,9,2017,2,0.0,22.0,0.0,0.0,1.0,0.0,0.0,0.0,C019,3423.0,SET,2017.0,Matxitxako,C019_Matxitxako_2017_SET,C019_Matxitxako_2017_SET,0.0,85.8,0.947800328,0.332919339,0.197230221,17.0,17.0,233.5,8.9,47.5,12.5,15.6,27.1,19.0,13.2,21.4,90.7,49.6
2018,Arrieta,Vespa Velutina,48010.0,10,2017,3,0.0,22.0,0.0,0.0,1.0,0.0,0.0,0.0,C019,3832.0,OCT,2017.0,Matxitxako,C019_Matxitxako_2017_OCT,C019_Matxitxako_2017_OCT,0.0,80.2,0.90944713,0.3463618,0.197698105,12.0,7.0,39.9,1.1,14.0,9.2,15.9,27.1,19.2,13.1,21.7,97.9,49.4
2018,Arrieta,Vespa Velutina,48010.0,11,2017,3,0.0,22.0,0.0,0.0,1.0,0.0,0.0,0.0,C019,4241.0,NOV,2017.0,Matxitxako,C019_Matxitxako_2017_NOV,C019_Matxitxako_2017_NOV,0.0,76.3,1.003162254,0.28384092699999997,0.174746325,18.0,14.0,153.8,4.1,24.6,5.8,10.4,22.4,13.0,8.2,28.1,105.5,63.4
2018,Arrigorriaga,Vespa Velutina,48011.0,1,2017,1,0.0,13.0,0.0,3.0,0.0,0.0,0.0,0.0,C037,166.0,ENE,2017.0,Venta Alta,C037_Venta Alta_2017_ENE,C037_Venta Alta_2017_ENE,12.0,80.4,0.963555795,0.335712379,0.192576208,10.0,8.0,259.2,3.5,93.6,5.6,6.2,17.8,10.9,2.2,9.4,67.0,38.4
2018,Arrigorriaga,Vespa Velutina,48011.0,5,2017,2,0.0,13.0,0.0,3.0,0.0,0.0,0.0,0.0,C037,1802.0,MAY,2017.0,Venta Alta,C037_Venta Alta_2017_MAY,C037_Venta Alta_2017_MAY,0.0,73.9,0.8880332329999999,0.35641806,0.18950456100000002,16.0,11.0,94.7,6.2,29.0,20.2,16.7,34.6,22.9,11.5,8.7,85.3,38.0
2018,Arrigorriaga,Vespa Velutina,48011.0,6,2017,1,0.0,13.0,0.0,3.0,0.0,0.0,0.0,0.0,C037,2211.0,JUN,2017.0,Venta Alta,C037_Venta Alta_2017_JUN,C037_Venta Alta_2017_JUN,0.0,83.6,0.9325785209999999,0.37574032399999996,0.195619978,20.0,14.0,78.7,5.1,14.1,15.7,18.9,36.6,23.9,15.0,8.8,69.5,36.0
2018,Arrigorriaga,Vespa Velutina,48011.0,7,2017,1,0.0,13.0,0.0,3.0,0.0,0.0,0.0,0.0,C037,2620.0,JUL,2017.0,Venta Alta,C037_Venta Alta_2017_JUL,C037_Venta Alta_2017_JUL,0.0,87.5,0.87937168,0.350565178,0.19073352600000001,15.0,7.0,62.8,6.8,23.3,17.9,19.5,36.2,24.6,15.5,7.7,47.5,32.9
2018,Arrigorriaga,Vespa Velutina,48011.0,8,2017,8,0.0,13.0,0.0,3.0,0.0,0.0,0.0,0.0,C037,3029.0,AGO,2017.0,Venta Alta,C037_Venta Alta_2017_AGO,C037_Venta Alta_2017_AGO,0.0,87.3,0.8777670390000001,0.352485702,0.18520498800000001,16.0,12.0,68.0,3.6,17.5,17.0,19.6,36.1,25.4,15.4,8.3,52.6,34.9
2018,Arrigorriaga,Vespa Velutina,48011.0,9,2017,4,0.0,13.0,0.0,3.0,0.0,0.0,0.0,0.0,C037,3438.0,SET,2017.0,Venta Alta,C037_Venta Alta_2017_SET,C037_Venta Alta_2017_SET,0.0,82.2,0.90875727,0.331566428,0.19746228899999999,18.0,12.0,99.5,2.6,18.7,13.2,16.5,30.2,21.8,12.2,7.4,58.0,34.0
2018,Arrigorriaga,Vespa Velutina,48011.0,10,2017,2,0.0,13.0,0.0,3.0,0.0,0.0,0.0,0.0,C037,3847.0,OCT,2017.0,Venta Alta,C037_Venta Alta_2017_OCT,C037_Venta Alta_2017_OCT,0.0,81.5,0.817665683,0.33857920700000005,0.197759727,12.0,7.0,31.3,1.0,10.5,10.0,16.0,29.1,21.8,11.3,7.8,54.4,31.3
2018,Artea,Vespa Velutina,48023.0,3,2017,1,680.0,12.0,2.0,3.0,0.0,0.0,0.0,0.0,C0B4,976.0,MAR,2017.0,Orozko,C0B4_Orozko_2017_MAR,C0B4_Orozko_2017_MAR,0.0,75.4,0.5870000000000001,0.121,0.14190318400000002,14.0,7.0,78.4,1.6,36.3,12.61425636,11.1,28.4,17.1,6.4,6.0,47.2,31.8
2018,Artea,Vespa Velutina,48023.0,5,2017,3,680.0,12.0,2.0,3.0,0.0,0.0,0.0,0.0,C0B4,1794.0,MAY,2017.0,Orozko,C0B4_Orozko_2017_MAY,C0B4_Orozko_2017_MAY,0.0,75.3,0.34299999999999997,0.048,0.12183882,13.0,10.0,86.6,4.4,26.1,12.53083371,16.4,35.2,23.6,10.5,5.2,54.0,29.5
2018,Artea,Vespa Velutina,48023.0,7,2017,3,680.0,12.0,2.0,3.0,0.0,0.0,0.0,0.0,C0B4,2612.0,JUL,2017.0,Orozko,C0B4_Orozko_2017_JUL,C0B4_Orozko_2017_JUL,0.0,81.0,0.124,0.034,0.18117927,13.0,7.0,45.7,13.0,20.2,12.53477743,19.2,37.4,25.1,14.6,4.9,137.5,30.7
2018,Artea,Vespa Velutina,48023.0,8,2017,2,680.0,12.0,2.0,3.0,0.0,0.0,0.0,0.0,C0B4,3021.0,AGO,2017.0,Orozko,C0B4_Orozko_2017_AGO,C0B4_Orozko_2017_AGO,0.0,81.0,0.016,0.012,0.180330713,14.0,10.0,38.8,6.2,9.2,12.53575694,19.3,37.2,26.0,14.6,4.9,37.1,28.7
2018,Artea,Vespa Velutina,48023.0,9,2017,1,680.0,12.0,2.0,3.0,0.0,0.0,0.0,0.0,C0B4,3430.0,SET,2017.0,Orozko,C0B4_Orozko_2017_SET,C0B4_Orozko_2017_SET,0.0,84.5,0.024,0.02,0.19547618600000002,14.0,11.0,54.9,2.6,15.8,12.55993585,16.2,30.8,22.4,11.4,4.0,38.9,25.8
2018,Artea,Vespa Velutina,48023.0,10,2017,2,680.0,12.0,2.0,3.0,0.0,0.0,0.0,0.0,C0B4,3839.0,OCT,2017.0,Orozko,C0B4_Orozko_2017_OCT,C0B4_Orozko_2017_OCT,0.0,82.2,0.02,0.013999999999999999,0.179928388,11.0,5.0,22.9,0.9,8.4,12.60934908,15.4,29.7,22.7,10.1,4.3,45.0,23.8
2018,Artea,Vespa Velutina,48023.0,11,2017,4,680.0,12.0,2.0,3.0,0.0,0.0,0.0,0.0,C0B4,4248.0,NOV,2017.0,Orozko,C0B4_Orozko_2017_NOV,C0B4_Orozko_2017_NOV,1.0,86.2,0.265,0.07400000000000001,0.194584089,16.0,14.0,164.2,2.3,33.3,12.71036523,9.2,22.1,14.5,5.7,4.1,49.3,25.1
2018,Artea,Vespa Velutina,48023.0,12,2017,1,680.0,12.0,2.0,3.0,0.0,0.0,0.0,0.0,C0B4,4657.0,DIC,2017.0,Orozko,C0B4_Orozko_2017_DIC,C0B4_Orozko_2017_DIC,1.0,90.8,0.87,0.305,0.186408452,24.0,20.0,237.8,1.6,47.5,12.65094083,7.0,18.7,11.1,3.8,4.5,79.2,27.7
2018,Artzentales,Vespa Velutina,48008.0,2,2017,6,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C0C2,544.0,FEB,2017.0,Balmaseda,C0C2_Balmaseda_2017_FEB,C0C2_Balmaseda_2017_FEB,6.0,78.7,0.591,0.32799999999999996,0.203310087,11.0,9.0,88.4,2.5,22.8,12.54438838,7.9,18.6,14.1,2.4,10.68365626,77.20227502,40.1542965
2018,Artzentales,Vespa Velutina,48008.0,3,2017,2,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C0C2,953.0,MAR,2017.0,Balmaseda,C0C2_Balmaseda_2017_MAR,C0C2_Balmaseda_2017_MAR,4.0,76.6,0.382,0.307,0.21993321899999999,11.0,8.0,68.9,3.2,20.8,12.5491426,9.5,26.8,16.4,3.6,10.62264307,75.58172761,40.11723618
2018,Artzentales,Vespa Velutina,48008.0,5,2017,1,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C0C2,1771.0,MAY,2017.0,Balmaseda,C0C2_Balmaseda_2017_MAY,C0C2_Balmaseda_2017_MAY,1.0,74.0,0.312,0.273,0.19333276100000002,13.0,7.0,71.7,6.1,23.6,12.51345791,15.2,36.0,22.8,8.3,10.61974971,75.4875797,40.09230382
2018,Artzentales,Vespa Velutina,48008.0,6,2017,3,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C0C2,2180.0,JUN,2017.0,Balmaseda,C0C2_Balmaseda_2017_JUN,C0C2_Balmaseda_2017_JUN,0.0,79.5,0.297,0.26899999999999996,0.19793907600000002,14.0,9.0,80.3,8.6,20.9,12.55962529,17.8,37.7,24.3,12.7,11.44274908,75.35604197,40.20310471
2018,Artzentales,Vespa Velutina,48008.0,7,2017,6,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C0C2,2589.0,JUL,2017.0,Balmaseda,C0C2_Balmaseda_2017_JUL,C0C2_Balmaseda_2017_JUL,0.0,79.1,0.298,0.262,0.20971700399999998,8.0,4.0,37.0,6.0,16.6,12.54055915,19.1,38.6,25.4,13.9,11.24806409,72.69596625,40.19049022
2018,Artzentales,Vespa Velutina,48008.0,8,2017,5,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C0C2,2998.0,AGO,2017.0,Balmaseda,C0C2_Balmaseda_2017_AGO,C0C2_Balmaseda_2017_AGO,0.0,77.8,0.294,0.252,0.203309249,11.0,6.0,34.6,5.8,17.1,12.53809431,19.2,37.6,25.9,13.8,11.04167393,74.13872765,40.19187734
2018,Artzentales,Vespa Velutina,48008.0,9,2017,8,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C0C2,3407.0,SET,2017.0,Balmaseda,C0C2_Balmaseda_2017_SET,C0C2_Balmaseda_2017_SET,0.0,83.1,0.27399999999999997,0.254,0.20294426699999998,19.0,11.0,70.6,1.8,20.0,12.55503083,15.9,30.3,22.3,10.7,11.36271214,75.77511867,40.14391405
2018,Artzentales,Vespa Velutina,48008.0,10,2017,4,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C0C2,3816.0,OCT,2017.0,Balmaseda,C0C2_Balmaseda_2017_OCT,C0C2_Balmaseda_2017_OCT,0.0,83.0,0.262,0.247,0.19436320399999998,9.0,5.0,15.7,0.6,7.5,12.58127635,14.5,29.2,22.3,8.8,11.56322745,75.14728743,40.13349389
2018,Artzentales,Vespa Velutina,48008.0,11,2017,3,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C0C2,4225.0,NOV,2017.0,Balmaseda,C0C2_Balmaseda_2017_NOV,C0C2_Balmaseda_2017_NOV,6.0,86.6,0.386,0.289,0.22030588899999998,16.0,14.0,161.1,1.6,31.0,12.53592748,8.4,21.4,14.0,4.1,11.28425085,75.02170167,40.15695992
2018,Artzentales,Vespa Velutina,48008.0,12,2017,1,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C0C2,4634.0,DIC,2017.0,Balmaseda,C0C2_Balmaseda_2017_DIC,C0C2_Balmaseda_2017_DIC,5.0,89.2,0.919,0.49200000000000005,0.199384557,23.0,19.0,293.3,1.9,45.8,12.47891166,6.8,17.4,11.0,2.9,10.96189281,75.03287911,40.10326296
2018,Atxondo,Vespa Velutina,48091.0,5,2017,3,30.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,C079,1766.0,MAY,2017.0,Amorebieta,C079_Amorebieta_2017_MAY,C079_Amorebieta_2017_MAY,0.0,71.8,0.972,0.33299999999999996,0.17534877699999998,12.0,9.0,66.2,2.9,27.4,12.5071795,16.9,35.2,23.3,11.4,10.71033051,73.54702181,40.09578858
2018,Atxondo,Vespa Velutina,48091.0,6,2017,2,30.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,C079,2175.0,JUN,2017.0,Amorebieta,C079_Amorebieta_2017_JUN,C079_Amorebieta_2017_JUN,0.0,79.4,0.467,0.298,0.20503706100000002,16.0,9.0,73.9,5.5,18.6,12.52481759,19.2,38.4,24.6,14.9,11.415680900000002,74.42665041,40.20359792
2018,Atxondo,Vespa Velutina,48091.0,7,2017,6,30.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,C079,2584.0,JUL,2017.0,Amorebieta,C079_Amorebieta_2017_JUL,C079_Amorebieta_2017_JUL,0.0,80.0,0.6629999999999999,0.299,0.199060387,14.0,7.0,70.4,3.1,26.8,12.55381054,19.7,37.3,25.0,15.3,11.39887132,75.07508418,40.26126376
2018,Atxondo,Vespa Velutina,48091.0,8,2017,5,30.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,C079,2993.0,AGO,2017.0,Amorebieta,C079_Amorebieta_2017_AGO,C079_Amorebieta_2017_AGO,0.0,81.1,0.44,0.265,0.19991013100000002,13.0,10.0,55.2,3.9,13.4,12.527689,19.7,36.8,25.4,15.2,11.442227599999999,75.04279021,40.27864096
2018,Atxondo,Vespa Velutina,48091.0,9,2017,4,30.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,C079,3402.0,SET,2017.0,Amorebieta,C079_Amorebieta_2017_SET,C079_Amorebieta_2017_SET,0.0,85.3,0.7240000000000001,0.33399999999999996,0.19699072399999998,19.0,13.0,115.1,3.3,29.4,12.55258898,16.6,32.3,22.0,12.1,11.65164552,76.22531558,40.21253525
2018,Atxondo,Vespa Velutina,48091.0,10,2017,3,30.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,C079,3811.0,OCT,2017.0,Amorebieta,C079_Amorebieta_2017_OCT,C079_Amorebieta_2017_OCT,0.0,85.9,0.34700000000000003,0.251,0.193992935,11.0,7.0,18.0,0.9,4.6,12.57006268,15.6,30.0,22.3,10.8,11.85887653,74.91604298,40.21777984
2018,Atxondo,Vespa Velutina,48091.0,11,2017,5,30.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,C079,4220.0,NOV,2017.0,Amorebieta,C079_Amorebieta_2017_NOV,C079_Amorebieta_2017_NOV,0.0,87.0,1.228,0.465,0.20235387600000002,16.0,16.0,193.4,1.9,38.7,12.53616383,9.6,23.0,15.2,5.5,11.57605719,74.87101154,40.16235965
2018,Atxondo,Vespa Velutina,48091.0,12,2017,3,30.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,C079,4629.0,DIC,2017.0,Amorebieta,C079_Amorebieta_2017_DIC,C079_Amorebieta_2017_DIC,2.0,91.6,1.9909999999999999,0.812,0.21728349800000002,23.0,22.0,327.2,3.2,47.1,12.53649097,7.5,19.6,12.0,4.2,11.01167656,75.79830384,40.16344470000001
2018,Aulesti,Vespa Velutina,48070.0,1,2017,1,0.0,45.0,28.0,0.0,1.0,1.0,0.0,0.0,C079,130.0,ENE,2017.0,Amorebieta,C079_Amorebieta_2017_ENE,C079_Amorebieta_2017_ENE,16.0,88.5,2.734,0.617,0.186771973,10.0,8.0,188.2,2.1,54.2,12.51424244,4.8,19.4,10.5,0.6,10.82732627,80.84788956,40.03274306
2018,Aulesti,Vespa Velutina,48070.0,4,2017,1,0.0,45.0,28.0,0.0,1.0,1.0,0.0,0.0,C079,1357.0,ABR,2017.0,Amorebieta,C079_Amorebieta_2017_ABR,C079_Amorebieta_2017_ABR,0.0,71.7,0.867,0.396,0.233913165,8.0,8.0,78.3,2.1,15.2,12.53482935,11.9,28.3,18.2,6.0,10.5718614,74.31770264,40.11217369
2018,Aulesti,Vespa Velutina,48070.0,5,2017,1,0.0,45.0,28.0,0.0,1.0,1.0,0.0,0.0,C079,1766.0,MAY,2017.0,Amorebieta,C079_Amorebieta_2017_MAY,C079_Amorebieta_2017_MAY,0.0,71.8,0.972,0.33299999999999996,0.17534877699999998,12.0,9.0,66.2,2.9,27.4,12.5071795,16.9,35.2,23.3,11.4,10.71033051,73.54702181,40.09578858
2018,Aulesti,Vespa Velutina,48070.0,7,2017,3,0.0,45.0,28.0,0.0,1.0,1.0,0.0,0.0,C079,2584.0,JUL,2017.0,Amorebieta,C079_Amorebieta_2017_JUL,C079_Amorebieta_2017_JUL,0.0,80.0,0.6629999999999999,0.299,0.199060387,14.0,7.0,70.4,3.1,26.8,12.55381054,19.7,37.3,25.0,15.3,11.39887132,75.07508418,40.26126376
2018,Aulesti,Vespa Velutina,48070.0,8,2017,7,0.0,45.0,28.0,0.0,1.0,1.0,0.0,0.0,C079,2993.0,AGO,2017.0,Amorebieta,C079_Amorebieta_2017_AGO,C079_Amorebieta_2017_AGO,0.0,81.1,0.44,0.265,0.19991013100000002,13.0,10.0,55.2,3.9,13.4,12.527689,19.7,36.8,25.4,15.2,11.442227599999999,75.04279021,40.27864096
